tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2019-2205,Noumea,Hard,48,C,,20181231,14,W597,,,Tak Khunn Wang,R,175,FRA,27.217,333,70,GE03,,,Andre Goransson,R,188,SWE,24.671,1219,5,3-6 6-4 6-3,3,R64,114,1,2,92,51,34,22,14,6,10,5,9,82,43,32,13,14,2,7
2019-2205,Noumea,Hard,48,C,,20181231,15,Y268,,,Mikael Ymer,R,185,SWE,20.309,255,170,LC11,,,Tristan Lamasine,R,183,FRA,25.823,309,102,6-4 4-6 6-4,3,R64,140,4,1,98,64,46,19,15,8,10,4,3,93,57,38,23,15,4,7
2019-2205,Noumea,Hard,48,C,,20181231,16,Y124,,,Donald Young,L,183,USA,29.44,248,183,O376,,,Renzo Olivo,R,178,ARG,26.795,331,71,7-6(3) 6-3,3,R64,89,5,8,74,37,30,23,11,1,1,1,3,66,35,23,20,10,3,4
2019-2205,Noumea,Hard,48,C,,20181231,17,D874,1,,Federico Delbonis,L,193,ARG,28.238,80,678,V09L,,,Sem Verbeek,L,193,NED,24.72,879,19,6-3 7-5,3,R32,95,1,5,57,32,26,18,11,0,0,2,3,85,42,29,20,10,4,6
2019-2205,Noumea,Hard,48,C,,20181231,18,SF89,,,Rubin Statham,R,180,NZL,31.685,373,48,HB64,2,,Quentin Halys,R,191,FRA,22.179,128,445,6-7(5) 6-4 7-6(5),3,R32,167,6,4,107,76,53,12,17,6,11,8,13,125,74,45,21,17,12,18
2019-2205,Noumea,Hard,48,C,,20181231,19,RC96,3,,Noah Rubin,R,175,USA,22.858,135,424,HH06,,,Marc-Andrea Huesler,L,196,SUI,22.519,371,48,6-4 7-5,3,R32,96,4,2,57,33,30,15,11,0,0,13,3,87,47,38,13,11,12,14
2019-2205,Noumea,Hard,48,C,,20181231,20,SE73,4,,Yuichi Sugita,R,175,JPN,30.283,145,370,MN20,,,Daniel Masur,R,183,GER,24.151,258,168,6-4 1-6 6-2,3,R32,88,2,1,66,40,27,15,12,4,7,5,3,69,36,25,15,13,3,7
2019-2205,Noumea,Hard,48,C,,20181231,21,CE25,5,,Salvatore Caruso,R,185,ITA,26.042,158,333,W597,,,Tak Khunn Wang,R,175,FRA,27.217,333,70,7-5 7-6(2),3,R32,135,4,1,75,45,30,17,12,3,7,3,6,99,51,32,18,12,14,19
2019-2205,Noumea,Hard,48,C,,20181231,22,BK24,6,,Gregoire Barrere,R,183,FRA,24.871,163,322,GB61,,,Viktor Galovic,R,193,CRO,28.282,223,223,3-6 6-2 6-3,3,R32,106,7,1,77,46,37,14,13,3,5,9,3,90,58,39,13,13,1,5
2019-2205,Noumea,Hard,48,C,,20181231,23,BS86,,,Tomas Barrios Vera,R,191,CHI,21.057,345,62,BM03,7,,Filippo Baldi,R,180,ITA,22.973,165,318,6-1 6-3,3,R32,53,4,1,43,22,17,17,8,0,0,5,2,51,35,25,2,8,1,5
2019-2205,Noumea,Hard,48,C,,20181231,24,Y268,,,Mikael Ymer,R,185,SWE,20.309,255,170,MM66,8,,Nikola Milojevic,R,188,SRB,23.535,174,300,4-6 7-5 6-4,3,R32,175,0,3,91,63,42,13,16,5,10,2,2,120,78,44,20,16,11,17
2019-2205,Noumea,Hard,48,C,,20181231,25,SQ79,,,Colin Sinclair,R,188,NMI,24.033,579,5,RA51,9,,Blaz Rola,L,193,SLO,28.238,188,272,7-5 6-4,3,R32,97,4,2,68,52,33,9,11,4,7,7,4,75,45,27,14,11,8,13
2019-2205,Noumea,Hard,48,C,,20181231,26,BA65,,,Dustin Brown,R,196,JAM,34.062,230,215,R612,10,,Stephane Robert,R,185,FRA,38.623,195,262,6-3 3-6 6-0,3,R32,77,13,8,74,43,33,15,12,2,4,5,8,89,43,28,20,12,12,17
2019-2205,Noumea,Hard,48,C,,20181231,27,KD35,,,Thai-Son Kwiatkowski,R,188,USA,23.88,296,126,J620,11,,Maxime Janvier,R,196,FRA,22.201,196,262,6-4 6-4,3,R32,78,5,2,60,41,27,15,10,5,6,9,2,64,40,28,10,10,5,8
2019-2205,Noumea,Hard,48,C,,20181231,28,SJ22,,,Gleb Sakharov,R,185,FRA,30.557,238,202,D750,12,,Kenny De Schepper,L,203,FRA,31.592,197,261,7-6(10) 6-4,3,R32,114,3,4,71,41,32,18,11,2,3,5,4,88,60,44,12,11,5,7
2019-2205,Noumea,Hard,48,C,,20181231,29,BT68,,,Elliot Benchetrit,R,193,MAR,20.246,275,142,R419,13,,Tommy Robredo,R,180,ESP,36.668,201,251,7-6(5) 6-4,3,R32,89,4,2,69,40,31,19,11,7,8,4,6,68,40,32,15,11,1,3
2019-2205,Noumea,Hard,48,C,,20181231,30,Y124,,,Donald Young,L,183,USA,29.44,248,183,CG33,14,,Kimmer Coppejans,R,178,BEL,24.895,212,234,3-6 6-1 7-6(4),3,R32,127,5,6,103,73,51,16,14,7,9,5,3,90,66,44,14,14,5,8
2019-2205,Noumea,Hard,48,C,,20181231,31,R09X,15,,Jurij Rodionov,L,191,AUT,19.628,217,229,CH90,,,Yun seong Chung,R,178,KOR,20.764,274,143,6-4 6-1,3,R32,55,8,0,51,35,27,7,9,0,1,6,3,49,33,24,2,8,3,7
2019-2205,Noumea,Hard,48,C,,20181231,32,N670,,,Hugo Nys,R,183,MON,27.871,510,10,LE01,16,,Duckhee Lee,R,170,KOR,20.591,218,229,4-6 6-4 6-2,3,R32,114,8,4,89,56,37,18,14,7,10,2,7,79,50,31,13,14,2,7
2019-2205,Noumea,Hard,48,C,,20181231,33,D874,1,,Federico Delbonis,L,193,ARG,28.238,80,678,BT68,,,Elliot Benchetrit,R,193,MAR,20.246,275,142,6-3 6-2,3,R16,65,4,4,48,29,22,12,8,1,1,3,6,56,32,19,10,9,2,6
2019-2205,Noumea,Hard,48,C,,20181231,34,RC96,3,,Noah Rubin,R,175,USA,22.858,135,424,N670,,,Hugo Nys,R,183,MON,27.871,510,10,6-3 7-5,3,R16,88,5,4,68,39,28,16,10,6,8,5,2,72,41,27,10,11,1,6
2019-2205,Noumea,Hard,48,C,,20181231,35,R09X,15,,Jurij Rodionov,L,191,AUT,19.628,217,229,SE73,4,,Yuichi Sugita,R,175,JPN,30.283,145,370,6-1 7-6(4),3,R16,80,14,3,71,43,31,16,10,6,8,4,0,59,34,21,12,9,1,5
2019-2205,Noumea,Hard,48,C,,20181231,36,SJ22,,,Gleb Sakharov,R,185,FRA,30.557,238,202,CE25,5,,Salvatore Caruso,R,185,ITA,26.042,158,333,6-4 4-6 6-3,3,R16,157,6,3,91,47,38,22,15,6,8,5,4,101,57,37,22,14,12,15
2019-2205,Noumea,Hard,48,C,,20181231,37,BK24,6,,Gregoire Barrere,R,183,FRA,24.871,163,322,BA65,,,Dustin Brown,R,196,JAM,34.062,230,215,6-3 6-3,3,R16,51,5,0,55,39,24,11,9,3,5,4,8,52,25,18,9,9,1,6
2019-2205,Noumea,Hard,48,C,,20181231,38,KD35,,,Thai-Son Kwiatkowski,R,188,USA,23.88,296,126,BS86,,,Tomas Barrios Vera,R,191,CHI,21.057,345,62,6-3 6-2,3,R16,60,6,1,51,31,24,12,9,4,5,1,1,39,23,14,8,8,0,4
2019-2205,Noumea,Hard,48,C,,20181231,39,Y268,,,Mikael Ymer,R,185,SWE,20.309,255,170,SQ79,,,Colin Sinclair,R,188,NMI,24.033,579,5,6-3 6-2,3,R16,78,1,2,60,39,27,12,9,7,8,3,5,52,27,17,11,8,3,7
2019-2205,Noumea,Hard,48,C,,20181231,40,Y124,,,Donald Young,L,183,USA,29.44,248,183,SF89,,,Rubin Statham,R,180,NZL,31.685,373,48,7-5 6-1,3,R16,79,0,3,58,36,26,14,10,5,6,4,4,53,29,19,10,9,5,9
2019-2205,Noumea,Hard,48,C,,20181231,41,D874,1,,Federico Delbonis,L,193,ARG,28.238,80,678,BK24,6,,Gregoire Barrere,R,183,FRA,24.871,163,322,7-6(6) 6-4,3,QF,85,4,5,75,52,41,12,11,3,4,5,6,65,38,30,11,11,2,4
2019-2205,Noumea,Hard,48,C,,20181231,42,RC96,3,,Noah Rubin,R,175,USA,22.858,135,424,KD35,,,Thai-Son Kwiatkowski,R,188,USA,23.88,296,126,7-5 6-3,3,QF,88,7,4,75,41,33,18,11,5,6,3,3,65,38,26,11,10,5,8
2019-2205,Noumea,Hard,48,C,,20181231,43,Y268,,,Mikael Ymer,R,185,SWE,20.309,255,170,R09X,15,,Jurij Rodionov,L,191,AUT,19.628,217,229,6-1 6-4,3,QF,72,3,2,57,38,27,11,9,4,5,2,0,48,31,17,7,8,6,10
2019-2205,Noumea,Hard,48,C,,20181231,44,Y124,,,Donald Young,L,183,USA,29.44,248,183,SJ22,,,Gleb Sakharov,R,185,FRA,30.557,238,202,5-7 6-3 6-1,3,QF,137,9,7,84,53,43,11,14,5,8,3,2,106,66,41,15,14,13,19
2019-2205,Noumea,Hard,48,C,,20181231,45,Y268,,,Mikael Ymer,R,185,SWE,20.309,255,170,D874,1,,Federico Delbonis,L,193,ARG,28.238,80,678,6-2 6-4,3,SF,90,0,1,61,40,28,11,9,2,3,0,6,55,29,21,9,9,4,8
2019-2205,Noumea,Hard,48,C,,20181231,46,RC96,3,,Noah Rubin,R,175,USA,22.858,135,424,Y124,,,Donald Young,L,183,USA,29.44,248,183,6-2 6-3,3,SF,67,4,1,39,26,21,11,8,0,0,1,9,71,43,25,11,9,6,10
2019-2205,Noumea,Hard,48,C,,20181231,47,Y268,,,Mikael Ymer,R,185,SWE,20.309,255,170,RC96,3,,Noah Rubin,R,175,USA,22.858,135,424,6-3 6-3,3,F,82,1,1,46,28,24,11,9,1,2,1,1,69,33,18,18,9,5,9
2019-7841,Playford,Hard,48,C,,20181231,1,D981,,,Arthur De Greef,R,183,BEL,26.762,204,248,N679,,,Stefano Napolitano,R,196,ITA,23.723,199,254,6-3 3-6 7-5,3,R64,133,7,4,89,50,39,20,15,2,4,6,3,89,52,41,17,15,3,6
2019-7841,Playford,Hard,48,C,,20181231,2,D917,,,Sadio Doumbia,R,183,FRA,28.301,421,26,PH71,,,Max Purcell,R,185,AUS,20.745,280,138,1-6 6-4 6-4,3,R64,119,4,5,106,69,41,19,14,9,13,11,2,79,39,26,22,13,5,8
2019-7841,Playford,Hard,48,C,,20181231,3,E873,,,Ernesto Escobedo,R,185,MEX,22.491,187,272,DA67,,,Matteo Donati,R,185,ITA,23.838,203,248,7-6(5) 7-6(3),3,R64,112,7,2,87,48,39,19,12,1,2,10,3,89,58,41,15,12,6,7
2019-7841,Playford,Hard,48,C,,20181231,4,HB48,,,Calvin Hemery,R,191,FRA,23.923,216,229,PG32,,,Adam Pavlasek,R,185,CZE,24.23,200,251,4-6 6-4 6-4,3,R64,141,7,10,104,57,39,20,15,4,9,8,5,102,54,37,19,15,7,13
2019-7841,Playford,Hard,48,C,,20181231,5,K839,,,Tobias Kamke,R,178,GER,32.613,213,234,SM09,,,Luke Saville,R,188,AUS,24.994,362,54,6-0 3-6 6-1,3,R64,93,3,1,62,41,33,10,11,4,5,3,6,76,42,25,14,11,3,8
2019-7841,Playford,Hard,48,C,,20181231,6,KH56,,,Zdenek Kolar,R,183,CZE,22.226,209,238,G935,,,Sergio Gutierrez-Ferrol,R,,ESP,29.823,211,236,6-2 6-3,3,R64,74,0,0,68,49,28,12,9,5,7,6,3,61,31,15,12,8,8,13
2019-7841,Playford,Hard,48,C,,20181231,7,L733,,,Zhe Li,R,183,CHN,32.279,277,140,HB29,,,Andrew Harris,R,183,AUS,24.819,343,63,6-4 6-4,3,R64,83,0,0,58,46,34,10,10,4,4,4,1,58,34,24,14,10,2,4
2019-7841,Playford,Hard,48,C,,20181231,8,LA93,,,Enrique Lopez Perez,R,180,ESP,27.578,219,228,H0BH,,,Rinky Hijikata,R,178,AUS,17.851,1744,1,6-4 6-4,3,R64,73,9,2,61,42,33,10,10,4,4,6,3,61,32,26,13,10,3,5
2019-7841,Playford,Hard,48,C,,20181231,9,MQ75,,,Kamil Majchrzak,R,183,POL,22.965,177,293,E687,,,Daniel Evans,R,175,GBR,28.608,192,266,7-6(1) 6-4,3,R64,104,3,3,74,41,32,21,11,6,6,4,4,77,49,30,19,11,8,9
2019-7841,Playford,Hard,48,C,,20181231,10,MI01,,,Hiroki Moriya,R,168,JPN,28.208,191,268,WB08,,,Yosuke Watanuki,R,180,JPN,20.72,194,263,6-3 6-4,3,R64,92,0,2,72,39,25,22,10,5,6,5,4,64,29,19,17,9,6,9
2019-7841,Playford,Hard,48,C,,20181231,11,N503,,,Aleksandr Nedovyesov,R,188,KAZ,31.874,180,283,Z272,,,Ze Zhang,R,188,CHN,28.493,208,246,7-5 6-4,3,R64,99,2,0,80,48,30,19,11,9,11,2,6,81,53,36,10,11,13,17
2019-7841,Playford,Hard,48,C,,20181231,12,PL56,,,Tommy Paul,R,185,USA,21.624,202,251,Z301,,,Alexander Zhurbin,L,178,RUS,26.962,331,133,6-3 6-2,3,R64,69,4,1,62,44,33,9,9,3,3,1,1,50,31,17,10,8,3,6
2019-7841,Playford,Hard,48,C,,20181231,13,SK47,,,Mohamed Safwat,R,180,EGY,28.282,184,276,SQ80,,,Akira Santillan,R,180,AUS,21.61,289,133,6-2 1-6 7-6(2),3,R64,117,1,6,98,61,44,17,13,4,6,6,4,85,46,35,22,14,2,4
2019-7841,Playford,Hard,48,C,,20181231,14,SC47,,,Go Soeda,R,178,JPN,34.319,214,231,GB53,,,Federico Gaio,R,178,ITA,26.823,210,236,6-3 3-6 6-3,3,R64,111,3,5,75,40,30,20,14,1,4,4,5,83,49,33,15,13,6,10
2019-7841,Playford,Hard,48,C,,20181231,15,T840,,,Viktor Troicki,R,193,SRB,32.887,205,247,M0AC,,,Rudolf Molleker,R,188,GER,18.179,207,246,6-4 6-2,3,R64,67,11,1,54,34,27,12,9,1,1,1,2,65,35,21,14,9,8,11
2019-7841,Playford,Hard,48,C,,20181231,16,V832,,,Aleksandar Vukic,R,188,AUS,22.735,348,60,T0AP,,,Chun-Hsin Tseng,R,175,TPE,17.396,486,13,6-4 6-0,3,R64,73,4,2,60,32,22,18,8,7,7,0,6,63,40,25,7,8,7,11
2019-7841,Playford,Hard,48,C,,20181231,17,SU87,1,,Lorenzo Sonego,R,191,ITA,23.641,107,532,KH56,,,Zdenek Kolar,R,183,CZE,22.226,209,238,6-3 6-4,3,R32,84,10,1,55,41,36,6,10,1,1,1,6,67,40,25,14,9,6,8
2019-7841,Playford,Hard,48,C,,20181231,18,RH16,2,,Casper Ruud,R,183,NOR,20.025,112,518,D981,,,Arthur De Greef,R,183,BEL,26.762,204,248,6-1 6-3,3,R32,60,6,1,41,28,24,10,8,1,1,2,4,64,38,22,9,8,7,11
2019-7841,Playford,Hard,48,C,,20181231,19,HG86,3,,Lloyd Harris,R,193,RSA,21.848,127,458,SK47,,,Mohamed Safwat,R,180,EGY,28.282,184,276,6-4 6-7(3) 7-6(5),3,R32,169,17,5,123,76,60,25,17,6,6,6,1,121,79,58,25,17,4,5
2019-7841,Playford,Hard,48,C,,20181231,20,L733,,,Zhe Li,R,183,CHN,32.279,277,140,MB53,4,,Adrian Menendez-Maceiras,R,183,ESP,33.175,129,442,6-7(4) 6-3 6-3,3,R32,169,2,2,106,79,58,15,15,5,5,7,1,105,66,42,26,15,7,10
2019-7841,Playford,Hard,48,C,,20181231,21,LA93,,,Enrique Lopez Perez,R,180,ESP,27.578,219,228,TA12,5,,Stefano Travaglia,R,185,ITA,27.009,133,426,4-6 6-3 7-5,3,R32,122,14,4,105,66,50,22,16,7,8,19,3,89,47,38,23,15,5,7
2019-7841,Playford,Hard,48,C,,20181231,22,MI01,,,Hiroki Moriya,R,168,JPN,28.208,191,268,MW02,6,,Corentin Moutet,L,180,FRA,19.702,144,372,6-1 6-4,3,R32,77,0,1,54,34,22,12,9,2,4,1,7,47,24,11,11,8,1,6
2019-7841,Playford,Hard,48,C,,20181231,23,N503,,,Aleksandr Nedovyesov,R,188,KAZ,31.874,180,283,I230,7,,Tatsuma Ito,R,180,JPN,30.62,148,360,7-5 6-4,3,R32,115,4,0,94,67,44,10,11,6,8,1,1,73,42,24,15,11,6,10
2019-7841,Playford,Hard,48,C,,20181231,24,MJ71,8,,Mats Moraing,L,198,GER,26.53,150,359,E873,,,Ernesto Escobedo,R,185,MEX,22.491,187,272,6-1 6-3,3,R32,67,14,3,49,32,27,8,8,3,3,8,2,66,40,23,11,8,9,13
2019-7841,Playford,Hard,48,C,,20181231,25,LB66,9,,Constant Lestienne,R,180,FRA,26.606,151,357,V832,,,Aleksandar Vukic,R,188,AUS,22.735,348,60,6-3 7-5,3,R32,76,4,1,63,44,32,11,11,2,3,9,1,67,39,27,11,10,6,9
2019-7841,Playford,Hard,48,C,,20181231,26,SC73,10,,Rogerio Dutra Silva,R,178,BRA,34.902,159,332,D917,,,Sadio Doumbia,R,183,FRA,28.301,421,26,6-1 7-6(5),3,R32,105,3,1,67,46,35,12,10,2,3,3,3,81,59,39,6,9,12,15
2019-7841,Playford,Hard,48,C,,20181231,27,KE73,11,,Dominik Koepfer,L,180,GER,24.674,161,331,SC47,,,Go Soeda,R,178,JPN,34.319,214,231,6-4 7-5,3,R32,98,3,4,82,57,37,14,11,10,12,3,2,62,30,22,13,11,4,8
2019-7841,Playford,Hard,48,C,,20181231,28,PL56,,,Tommy Paul,R,185,USA,21.624,202,251,BK92,12,,Alexander Bublik,R,196,KAZ,21.539,162,323,1-6 6-4 7-5,3,R32,111,1,6,94,57,38,18,15,3,8,14,9,87,52,35,17,14,7,11
2019-7841,Playford,Hard,48,C,,20181231,29,O449,13,,Oscar Otte,R,193,GER,25.459,167,317,T840,,,Viktor Troicki,R,193,SRB,32.887,205,247,4-6 6-1 7-5,3,R32,103,10,5,82,54,43,17,15,3,4,6,2,89,67,47,9,14,3,6
2019-7841,Playford,Hard,48,C,,20181231,30,V495,14,,Luca Vanni,R,198,ITA,33.574,168,317,MQ75,,,Kamil Majchrzak,R,183,POL,22.965,177,293,7-6(7) 4-6 6-4,3,R32,157,14,4,105,58,44,22,16,6,10,11,3,116,60,40,31,16,4,8
2019-7841,Playford,Hard,48,C,,20181231,31,L949,15,,Henri Laaksonen,R,185,SUI,26.752,169,311,HB48,,,Calvin Hemery,R,191,FRA,23.923,216,229,2-6 6-4 6-4,3,R32,109,6,1,77,47,28,14,14,5,11,5,7,82,42,28,16,14,5,11
2019-7841,Playford,Hard,48,C,,20181231,32,K839,,,Tobias Kamke,R,178,GER,32.613,213,234,KD70,16,,Pedja Krstin,R,183,SRB,24.326,171,305,7-5 6-4,3,R32,76,8,3,59,41,34,7,11,2,4,9,2,59,36,25,9,11,4,8
2019-7841,Playford,Hard,48,C,,20181231,33,SU87,1,,Lorenzo Sonego,R,191,ITA,23.641,107,532,O449,13,,Oscar Otte,R,193,GER,25.459,167,317,6-3 6-2,3,R16,79,11,2,60,39,31,12,9,4,4,2,6,58,34,22,9,8,3,6
2019-7841,Playford,Hard,48,C,,20181231,34,RH16,2,,Casper Ruud,R,183,NOR,20.025,112,518,L949,15,,Henri Laaksonen,R,185,SUI,26.752,169,311,6-3 6-4,3,R16,84,4,4,67,48,38,9,10,7,7,5,2,56,27,16,19,9,1,3
2019-7841,Playford,Hard,48,C,,20181231,35,HG86,3,,Lloyd Harris,R,193,RSA,21.848,127,458,K839,,,Tobias Kamke,R,178,GER,32.613,213,234,6-2 7-6(1),3,R16,89,12,6,67,43,33,12,10,4,5,0,5,71,49,32,8,10,9,12
2019-7841,Playford,Hard,48,C,,20181231,36,MJ71,8,,Mats Moraing,L,198,GER,26.53,150,359,KE73,11,,Dominik Koepfer,L,180,GER,24.674,161,331,6-1 6-4,3,R16,66,5,6,62,29,24,17,9,3,3,1,3,52,37,21,8,8,3,6
2019-7841,Playford,Hard,48,C,,20181231,37,LB66,9,,Constant Lestienne,R,180,FRA,26.606,151,357,LA93,,,Enrique Lopez Perez,R,180,ESP,27.578,219,228,6-3 6-2,3,R16,65,3,0,56,40,29,12,9,1,1,4,1,50,20,12,16,8,2,5
2019-7841,Playford,Hard,48,C,,20181231,38,SC73,10,,Rogerio Dutra Silva,R,178,BRA,34.902,159,332,N503,,,Aleksandr Nedovyesov,R,188,KAZ,31.874,180,283,4-6 7-6(2) 6-2,3,R16,148,2,11,115,64,42,26,15,11,14,4,5,109,77,47,17,15,9,13
2019-7841,Playford,Hard,48,C,,20181231,39,L733,,,Zhe Li,R,183,CHN,32.279,277,140,V495,14,,Luca Vanni,R,198,ITA,33.574,168,317,1-6 7-5 6-3,3,R16,132,4,3,84,66,43,9,14,7,11,18,8,103,66,44,16,14,8,12
2019-7841,Playford,Hard,48,C,,20181231,40,PL56,,,Tommy Paul,R,185,USA,21.624,202,251,MI01,,,Hiroki Moriya,R,168,JPN,28.208,191,268,6-0 2-6 6-2,3,R16,89,6,2,76,44,29,18,11,5,7,1,5,62,35,22,11,11,2,7
2019-7841,Playford,Hard,48,C,,20181231,41,MJ71,8,,Mats Moraing,L,198,GER,26.53,150,359,SU87,1,,Lorenzo Sonego,R,191,ITA,23.641,107,532,1-6 7-6(5) 6-4,3,QF,130,7,5,95,57,41,18,14,7,11,9,1,88,51,36,22,15,2,5
2019-7841,Playford,Hard,48,C,,20181231,42,SC73,10,,Rogerio Dutra Silva,R,178,BRA,34.902,159,332,RH16,2,,Casper Ruud,R,183,NOR,20.025,112,518,6-2 7-5,3,QF,86,4,0,57,44,31,9,10,0,0,3,4,61,42,31,7,10,3,6
2019-7841,Playford,Hard,48,C,,20181231,43,LB66,9,,Constant Lestienne,R,180,FRA,26.606,151,357,HG86,3,,Lloyd Harris,R,193,RSA,21.848,127,458,7-6(5) 3-0 RET,3,QF,79,2,4,55,36,28,10,7,3,3,6,1,63,40,22,15,8,1,3
2019-7841,Playford,Hard,48,C,,20181231,44,L733,,,Zhe Li,R,183,CHN,32.279,277,140,PL56,,,Tommy Paul,R,185,USA,21.624,202,251,7-6(8) 1-0 RET,3,QF,71,0,1,50,36,24,10,7,1,2,4,1,42,27,19,8,6,0,1
2019-7841,Playford,Hard,48,C,,20181231,45,MJ71,8,,Mats Moraing,L,198,GER,26.53,150,359,LB66,9,,Constant Lestienne,R,180,FRA,26.606,151,357,6-4 6-2,3,SF,63,10,4,53,31,27,12,9,2,2,1,2,55,42,26,6,9,3,6
2019-7841,Playford,Hard,48,C,,20181231,46,SC73,10,,Rogerio Dutra Silva,R,178,BRA,34.902,159,332,L733,,,Zhe Li,R,183,CHN,32.279,277,140,6-7(5) 6-4 6-3,3,SF,143,9,2,97,58,36,23,15,6,9,0,3,100,72,44,11,16,3,9
2019-7841,Playford,Hard,48,C,,20181231,47,SC73,10,,Rogerio Dutra Silva,R,178,BRA,34.902,159,332,MJ71,8,,Mats Moraing,L,198,GER,26.53,150,359,6-3 6-2,3,F,60,3,2,53,35,29,10,9,0,0,4,4,45,29,20,5,8,3,6
