tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2002-746,Sao Paulo-1,Hard,32,C,,20011231,1,S876,1,,Flavio Saretta,R,183,BRA,21.509,98,421,C369,,,Marcio Carlsson,R,175,BRA,26.935,375,78,4-6 6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2002-746,Sao Paulo-1,Hard,32,C,,20011231,2,C616,,,Ronaldo Carvalho,,,BRA,22.839,682,20,S721,2,,Alexandre Simoni,R,188,BRA,22.5,107,392,7-6(5) 2-1 RET,3,R32,,,,,,,,,,,,,,,,,,,
2002-746,Sao Paulo-1,Hard,32,C,,20011231,3,B478,,,Pedro Braga,R,,BRA,26.842,364,80,M708,3,,Ricardo Mello,L,175,BRA,21.027,133,299,6-4 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,
2002-746,Sao Paulo-1,Hard,32,C,,20011231,4,H390,4,,Luis Horna,R,180,PER,21.295,138,288,C457,,,Francisco Cabello,R,191,ARG,29.068,849,8,7-6(4) 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2002-746,Sao Paulo-1,Hard,32,C,,20011231,5,G334,5,,Giorgio Galimberti,R,178,ITA,25.32,191,199,G414,,,Adrian Garcia,R,175,CHI,23.603,329,95,6-7(9) 7-6(6) 7-5,3,R32,,,,,,,,,,,,,,,,,,,
2002-746,Sao Paulo-1,Hard,32,C,,20011231,6,D339,6,,Marcos Daniel,R,180,BRA,23.493,195,196,G483,,,Juan-Pablo Guzman,L,178,ARG,20.92,403,68,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2002-746,Sao Paulo-1,Hard,32,C,,20011231,7,V258,7,,Martin Vassallo Arguello,R,183,ARG,21.889,202,186,C770,,,Alessandro Camarco,,,BRA,19.685,1169,3,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2002-746,Sao Paulo-1,Hard,32,C,,20011231,8,C397,8,,Francisco Costa,R,180,BRA,28.509,230,158,M783,,,Ivan Miranda,R,175,PER,21.815,341,89,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2002-746,Sao Paulo-1,Hard,32,C,,20011231,9,B899,,,Vinicius Bortolatto,,,BRA,19.855,1383,1,A410,,,Thiago Alves,R,178,BRA,19.611,286,115,2-6 7-6(5) 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,
2002-746,Sao Paulo-1,Hard,32,C,,20011231,10,B516,,,Federico Browne,R,180,ARG,25.733,348,86,BA00,,,Sergio Bruni,,,BRA,19.075,1309,2,6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,
