tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1980-243,Perth,,64,C,,19800107,1,F011,1,,Peter Feigl,R,183,AUT,28.104,58,249,R175,,,P. Rickey,R,,AUS,,,,6-1 6-0,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,2,F039,2,,Rod Frawley,R,180,AUS,27.329,59,206,W092,,,David Whyte,R,,AUS,,489,5,7-6 6-4,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,3,D040,3,,Brad Drewett,L,185,AUS,21.47,84,166,D146,,,Paul Dogherty,R,,AUS,,582,2,6-2 6-3,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,4,D076,4,,Colin Dibley,R,188,AUS,35.299,57,235,O049,,,Ross Olivieri,R,,AUS,,,,6-3 5-7 10-8,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,5,C085,5,,Dale Collings,R,,AUS,24.06,151,79,M045,,,John McCurdy,R,188,AUS,19.652,,,6-2 4-6 6-4,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,6,J029,6,,John James,R,183,AUS,28.838,97,168,L169,,,A. Luttrell,R,,AUS,,,,6-3 6-3,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,7,D071,7,,Christofer Delaney,R,,USA,22.478,86,94,M097,,,David Mustard,L,180,NZL,20.025,343,15,4-6 6-2 6-4,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,8,M133,8,,Warren Maher,R,,AUS,22.976,106,122,B206,,,John Blizzard,R,,AUS,,,,6-1 6-1,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,9,F070,9,,Rick Fisher,R,,USA,28.778,123,96,C100,,,Robert Casey,R,188,AUS,17.309,647,1,7-6 7-6,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,10,G019,10,,Shlomo Glickstein,R,188,ISR,22.001,81,96,H199,,,T. Hall,R,,AUS,,,,6-1 6-4,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,11,E066,11,,Ernie Ewert,R,,AUS,25.591,223,40,M137,,,Ulrich Marten,R,,GER,24.016,302,21,4-6 6-4 8-6,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,12,L062,12,,Cliff Letcher,R,,AUS,27.91,267,36,D174,,,A. Difrancesco,R,,AUS,,,,7-5 6-0,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,13,C079,13,,Peter Campbell,R,,AUS,29.158,238,44,T078,,,John Trickey,R,,AUS,,516,4,6-3 6-2,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,14,F002,14,,Charlie Fancutt,R,178,AUS,20.559,281,26,A111,,,Haim Arlozorov,R,,ISR,,516,4,6-3 4-6 6-1,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,15,R076,,,Ray Ruffels,R,,AUS,33.793,489,5,F242,15,,Harry Fritz,R,,CAN,28.882,261,34,6-4 6-4,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,16,C093,16,,Dick Crealy,R,,AUS,35.302,248,36,Q910,,,QUALIFIER QUALIFIER10,R,,,,,,6-3 6-2,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,17,B106,,,Syd Ball,R,188,AUS,29.952,177,55,G084,,,Brad Guan,R,,AUS,21.495,359,13,7-5 6-2,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,18,B201,,,Brian Benson,R,,AUS,,,,Q911,,,QUALIFIER QUALIFIER11,R,,,,,,6-1 6-2,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,19,C163,,,Tim Clements,R,,AUS,,555,3,F113,,,Neale Fraser,L,,AUS,46.261,,,3-6 7-5 12-10,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,20,C164,,,Jeremy Cohen,R,,USA,,287,27,T118,,,Don Turner,R,,NZL,,,,6-2 7-5,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,21,D142,,,Phil Davies,R,,AUS,,314,19,W034,,,Steve Wood,R,,AUS,17.536,,,6-3 6-2,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,22,F028,,,John Fitzgerald,R,183,AUS,19.025,290,23,Q901,,,QUALIFIER QUALIFIER1,,,,10.015,,,6-2 6-4,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,23,G087,,,Bill Gilmour,R,,AUS,19.608,447,7,G148,,,J. Gordon,R,,AUS,,,,6-3 6-1,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,24,H048,,,Lawrence Hall,R,,AUS,,663,1,M275,,,Saeed Meer,R,,PAK,,663,1,6-3 7-6,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,25,H001,,,Wayne Hampson,R,183,AUS,22.374,330,17,F115,,,Thomas Furst,R,,GER,,489,5,6-3 6-1,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,26,M030,,,Wally Masur,R,180,AUS,16.654,,,J014,,,Chris Johnstone,R,175,AUS,19.236,330,17,4-6 7-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,27,M122,,,Bill Maze,R,,USA,23.91,149,76,S054,,,Eylon Sinai,R,,ISR,,663,1,6-4 6-1,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,28,M180,,,Stephen Myers,R,,AUS,,662,1,C029,,,Paul Chamberlin,R,178,USA,17.785,,,7-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,29,M254,,,Eddie Myers,R,,AUS,,,,P078,,,Barry Phillips-Moore,R,173,AUS,42.497,585,2,6-3 7-6,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,30,P073,,,Wayne Pascoe,R,,AUS,24.72,447,7,J016,,,Peter Johnston,L,178,AUS,19.6,,,6-4 6-2,3,R64,,,,,,,,,,,,,,,,,,,
1980-243,Perth,,64,C,,19800107,31,P102,,,Gary Penberthy,R,,AUS,,,,B140,,,Keith Begley,R,,AUS,,,,6-4 6-2,3,R64,,,,,,,,,,,,,,,,,,,
