tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1989-204,Vina Del Mar,Clay,32,C,,19890115,1,R012,1,,Pedro Rebolledo,R,170,CHI,28.079,141,0,A149,,,Pablo Albano,R,178,ARG,21.766,318,0,1-6 7-5 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,2,V034,2,,Raul Antonio Viver,L,191,ECU,27.833,155,0,C287,,,Gustavo Carbonari,R,,ARG,,893,0,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,3,A035,3,,Pablo Arraya,R,180,PER,27.236,168,0,G047,,,Gustavo Guerrero,L,180,ARG,29.235,547,0,7-6 4-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,4,A040,4,,Roberto Azar,L,185,ARG,22.823,178,0,G165,,,Ruben Gajardo,R,,CHI,21.029,428,0,6-7 6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,5,R028,5,,Guillermo Rivas,R,183,ARG,24.934,186,0,H228,,,Luis Herrera,L,170,MEX,17.388,473,0,4-6 7-5 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,6,A172,6,,Alejandro Aramburu,R,175,PER,19.918,236,0,G214,,,Carlos Gomez-Diaz,R,,ARG,20.06,769,0,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,7,D029,8,,Carlos Di Laura,L,178,PER,24.241,284,0,D173,,,Otavio Della,R,170,BRA,19.567,347,0,7-6 6-7 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,8,A152,,,Cristian Araya,R,0,CHI,19.335,566,0,Q002,,,Juan Pablo Queirolo,R,,CHI,23.491,687,0,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,9,C250,,,Sergio Cortes,R,170,CHI,21.013,364,0,F178,,,Gonzalo Fernandez,R,,CHI,18.683,713,0,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,10,F014,,,Jose Antonio Fernandez,R,,CHI,23.97,401,0,B049,,,Fabian Blengino,R,,ARG,,569,0,2-6 6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,11,M412,,,Gabriel Markus,R,180,ARG,18.795,522,0,D151,,,Joe De Foor,R,188,USA,25.952,505,0,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,12,M385,,,Horacio Matta,R,,CHI,,,,V115,,,Diego Varela,R,,ARG,,753,0,5-7 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,13,M070,,,Gerardo Mirad,R,180,ARG,21.394,363,0,G209,,,Rodrigo Gana,R,,CHI,18.921,,,5-7 6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,14,R216,,,Felipe Rivera,R,183,CHI,17.687,1056,0,S358,,,John Sobel,R,173,USA,24.917,524,0,6-1 3-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,15,R059,,,Manuel Rodriguez,R,,CHI,,1056,0,W155,,,Phillip Williamson,R,,USA,23.633,490,0,2-6 6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,16,U012,,,Robinson Ureta,R,,CHI,25.854,349,0,M068,,,Guillermo Minutella,R,,ARG,,618,0,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,17,R012,1,,Pedro Rebolledo,R,170,CHI,28.079,141,0,A152,,,Cristian Araya,R,0,CHI,19.335,566,0,6-1 7-6,3,R16,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,18,V034,2,,Raul Antonio Viver,L,191,ECU,27.833,155,0,M070,,,Gerardo Mirad,R,180,ARG,21.394,363,0,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,19,R216,,,Felipe Rivera,R,183,CHI,17.687,1056,0,A035,3,,Pablo Arraya,R,180,PER,27.236,168,0,7-5 6-7 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,20,A040,4,,Roberto Azar,L,185,ARG,22.823,178,0,M412,,,Gabriel Markus,R,180,ARG,18.795,522,0,7-5 0-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,21,R028,5,,Guillermo Rivas,R,183,ARG,24.934,186,0,F014,,,Jose Antonio Fernandez,R,,CHI,23.97,401,0,6-3 0-6 7-6,3,R16,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,22,C250,,,Sergio Cortes,R,170,CHI,21.013,364,0,A172,6,,Alejandro Aramburu,R,175,PER,19.918,236,0,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,23,D029,8,,Carlos Di Laura,L,178,PER,24.241,284,0,M385,,,Horacio Matta,R,,CHI,,,,6-2 7-5,3,R16,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,24,U012,,,Robinson Ureta,R,,CHI,25.854,349,0,R059,,,Manuel Rodriguez,R,,CHI,,1056,0,6-1 6-7 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,25,R012,1,,Pedro Rebolledo,R,170,CHI,28.079,141,0,U012,,,Robinson Ureta,R,,CHI,25.854,349,0,2-6 6-2 6-4,3,QF,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,26,D029,8,,Carlos Di Laura,L,178,PER,24.241,284,0,V034,2,,Raul Antonio Viver,L,191,ECU,27.833,155,0,2-6 7-5 7-5,3,QF,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,27,A040,4,,Roberto Azar,L,185,ARG,22.823,178,0,R028,5,,Guillermo Rivas,R,183,ARG,24.934,186,0,7-5 6-4,3,QF,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,28,R216,,,Felipe Rivera,R,183,CHI,17.687,1056,0,C250,,,Sergio Cortes,R,170,CHI,21.013,364,0,7-6 6-0,3,QF,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,29,R012,1,,Pedro Rebolledo,R,170,CHI,28.079,141,0,A040,4,,Roberto Azar,L,185,ARG,22.823,178,0,7-6 7-6,3,SF,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,30,D029,8,,Carlos Di Laura,L,178,PER,24.241,284,0,R216,,,Felipe Rivera,R,183,CHI,17.687,1056,0,6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,
1989-204,Vina Del Mar,Clay,32,C,,19890115,31,D029,8,,Carlos Di Laura,L,178,PER,24.241,284,0,R012,1,,Pedro Rebolledo,R,170,CHI,28.079,141,0,6-4 6-4,3,F,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,1,K156,,,Kent Kinnear,R,196,USA,22.204,293,0,B294,1,,Shane Barr,R,193,AUS,19.313,161,0,7-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,2,B021,2,,Jeremy Bates,R,180,GBR,26.653,172,0,V030,,,Pasi Virtanen,R,188,FIN,24.219,593,0,3-6 7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,3,P014,,,Brad Pearce,R,175,USA,22.899,305,0,K067,4,,Wojtek Kowalski,R,183,POL,21.344,198,0,4-6 6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,4,B053,,,Arnaud Boetsch,R,183,FRA,19.869,279,0,W028,5,,Jorgen Windahl,R,183,SWE,25.925,205,0,4-6 7-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,5,C043,6,,Simone Colombo,R,180,ITA,25.462,218,0,T124,,,Torben Theine,L,183,GER,20.594,346,0,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,6,B022,,,Ronnie Bathman,R,183,SWE,29.807,247,0,B267,7,,Rikard Bergh,L,188,SWE,22.667,221,0,6-4 4-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,7,B322,8,,Chris Bailey,R,196,GBR,20.791,222,0,G026,,,Jason Goodall,R,185,GBR,22.056,266,0,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,8,B113,,,Nick Brown,R,191,GBR,27.444,753,,V096,,,Eduardo Velez,R,175,MEX,19.817,260,0,3-6 6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,9,D094,,,Royce Deppe,R,188,RSA,23.507,324,0,M002,,,Denys Maasdorp,R,183,RSA,25.659,488,0,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,10,D024,,,Steve DeVries,R,180,USA,24.181,308,0,S100,,,Peter Svensson,L,183,SWE,22.765,623,0,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,11,N107,,,Peter Nyborg,R,191,SWE,19.17,325,0,B010,,,Russell Barlow,L,173,AUS,26.155,398,0,6-4 4-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,12,P175,,,Peter Palandjian,R,188,USA,25.002,342,0,F012,,,David Felgate,R,180,GBR,24.903,366,0,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,13,P222,,,Mark Petchey,R,183,GBR,18.535,381,0,M075,,,Kevin Moir,R,188,RSA,27.332,282,0,6-1 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,14,S404,,,Danny Sapsford,R,173,GBR,19.863,341,0,P228,,,Jens Peter,L,,GER,23.042,596,0,6-2 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,15,T004,,,Byron Talbot,R,183,RSA,24.411,281,0,G199,,,Stephane Grenier,R,191,FRA,21.095,313,0,6-3 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,16,T010,,,Michael Tauson,R,193,DEN,22.637,506,0,U020,,,Nicklas Utgren,R,188,SWE,20.085,311,0,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,17,T010,,,Michael Tauson,R,193,DEN,22.637,506,0,B021,2,,Jeremy Bates,R,180,GBR,26.653,172,0,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,18,C043,6,,Simone Colombo,R,180,ITA,25.462,218,0,B113,,,Nick Brown,R,191,GBR,27.444,753,,6-3 7-6,3,R16,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,19,P175,,,Peter Palandjian,R,188,USA,25.002,342,0,B322,8,,Chris Bailey,R,196,GBR,20.791,222,0,6-4 3-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,20,K156,,,Kent Kinnear,R,196,USA,22.204,293,0,D094,,,Royce Deppe,R,188,RSA,23.507,324,0,5-7 7-5 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,21,N107,,,Peter Nyborg,R,191,SWE,19.17,325,0,B053,,,Arnaud Boetsch,R,183,FRA,19.869,279,0,6-4 7-5,3,R16,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,22,P014,,,Brad Pearce,R,175,USA,22.899,305,0,S404,,,Danny Sapsford,R,173,GBR,19.863,341,0,6-2 4-6 6-0,3,R16,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,23,P222,,,Mark Petchey,R,183,GBR,18.535,381,0,B022,,,Ronnie Bathman,R,183,SWE,29.807,247,0,6-4 7-6,3,R16,,,,,,,,,,,,,,,,,,,
1989-492,Telford,Carpet,32,C,,19890212,24,T004,,,Byron Talbot,R,183,RSA,24.411,281,0,D024,,,Steve DeVries,R,180,USA,24.181,308,0,5-7 7-5 6-2,3,R16,,,,,,,,,,,,,,,,,,,
