tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2014-2205,Noumea,Hard,32,C,,20131230,21,D916,,,Steven Diez,R,175,CAN,22.79,233,202,R750,6,,Pere Riba,R,183,ESP,25.73,126,443,6-1 6-3,3,R16,78,1,2,48,28,20,14,8,3,4,2,0,59,37,19,8,8,7,12
2014-2205,Noumea,Hard,32,C,,20131230,22,MB53,,,Adrian Menendez-Maceiras,R,183,ESP,28.172,207,240,PB22,7,,Peter Polansky,R,183,CAN,25.541,141,398,6-2 5-7 7-6(5),3,R16,172,5,4,103,67,51,13,16,8,12,2,4,119,70,45,22,16,14,19
2014-2205,Noumea,Hard,32,C,,20131230,23,MG47,,,James McGee,R,183,IRL,26.557,242,192,BE54,8,,Ruben Bemelmans,L,183,BEL,25.96,148,363,6-3 6-3,3,R16,69,4,0,48,26,22,15,9,0,0,0,3,64,41,24,12,9,2,5
2014-2205,Noumea,Hard,32,C,,20131230,24,PF39,,,Lucas Pouille,R,185,FRA,19.849,204,246,CG33,,,Kimmer Coppejans,R,178,BEL,19.893,258,180,7-5 7-6(7),3,R16,112,3,8,92,48,33,28,12,9,10,8,5,87,60,40,15,12,7,9
2014-2205,Noumea,Hard,32,C,,20131230,25,F444,1,,Alejandro Falla,L,185,COL,30.127,99,552,KB09,5,,Denis Kudla,R,180,USA,21.369,114,491,6-2 6-4,3,QF,76,1,0,66,46,29,12,9,3,4,3,2,49,36,18,7,9,1,5
2014-2205,Noumea,Hard,32,C,,20131230,26,D916,,,Steven Diez,R,175,CAN,22.79,233,202,BC36,,,Gregoire Burquier,L,,FRA,29.478,228,206,7-6(2) 6-0,3,QF,85,2,1,65,52,38,6,9,7,8,2,1,60,46,26,5,9,1,5
2014-2205,Noumea,Hard,32,C,,20131230,27,MG47,,,James McGee,R,183,IRL,26.557,242,192,KA00,,,Austin Krajicek,L,188,USA,23.54,240,195,4-6 6-2 6-0,3,QF,113,14,4,82,49,37,19,12,10,11,2,3,69,42,25,11,12,1,6
2014-2205,Noumea,Hard,32,C,,20131230,28,MB53,,,Adrian Menendez-Maceiras,R,183,ESP,28.172,207,240,PF39,,,Lucas Pouille,R,185,FRA,19.849,204,246,6-4 7-6(1),3,QF,109,8,1,84,49,36,20,11,8,9,2,5,71,34,25,21,11,4,6
2014-2205,Noumea,Hard,32,C,,20131230,29,F444,1,,Alejandro Falla,L,185,COL,30.127,99,552,MB53,,,Adrian Menendez-Maceiras,R,183,ESP,28.172,207,240,6-1 4-6 6-2,3,SF,113,6,0,68,54,37,9,12,2,4,1,1,88,58,33,10,13,5,11
2014-2205,Noumea,Hard,32,C,,20131230,30,D916,,,Steven Diez,R,175,CAN,22.79,233,202,MG47,,,James McGee,R,183,IRL,26.557,242,192,6-7(2) 7-5 6-4,3,SF,180,1,10,112,70,47,19,17,9,13,2,6,110,72,43,22,17,8,14
2014-2205,Noumea,Hard,32,C,,20131230,31,F444,1,,Alejandro Falla,L,185,COL,30.127,99,552,D916,,,Steven Diez,R,175,CAN,22.79,233,202,6-2 6-2,3,F,58,2,1,42,27,22,10,8,0,0,0,1,44,32,18,6,8,2,6
2014-746,Sao Paulo1,Hard,32,C,,20131230,1,V620,,,Agustin Velotti,R,,ARG,21.602,234,199,Z184,1,,Horacio Zeballos,L,188,ARG,28.676,56,835,6-4 6-4,3,R32,85,5,3,72,37,32,17,10,4,4,4,2,55,29,25,13,10,0,2
2014-746,Sao Paulo1,Hard,32,C,,20131230,2,G892,2,,Alejandro Gonzalez,R,191,COL,24.893,91,597,PB37,,,Hans Podlipnik-Castillo,R,183,CHI,25.974,298,150,6-1 6-0,3,R32,56,0,0,34,14,11,15,6,1,1,2,3,60,40,19,5,7,9,15
2014-746,Sao Paulo1,Hard,32,C,,20131230,3,PC11,3,,Guido Pella,L,183,ARG,23.622,118,478,LC58,,,Tomas Lipovsek Puches,R,183,ARG,20.704,415,95,7-6(2) 2-6 6-3,3,R32,120,1,6,98,57,40,18,15,4,8,1,2,92,56,37,18,14,3,6
2014-746,Sao Paulo1,Hard,32,C,,20131230,4,BI99,,,Moritz Buerchner,R,,GER,23.685,1029,10,BF23,4,,Facundo Bagnis,L,183,ARG,23.838,123,456,1-6 7-6(1) 6-3,3,R32,123,4,9,87,37,29,26,13,3,6,4,5,105,59,38,25,15,7,10
2014-746,Sao Paulo1,Hard,32,C,,20131230,5,A941,5,,Facundo Arguello,R,178,ARG,21.405,124,454,SE66,,,Eduardo Schwank,R,183,ARG,27.688,343,125,6-4 6-4,3,R32,91,9,4,55,25,20,17,10,2,4,3,1,78,53,27,15,10,5,9
2014-746,Sao Paulo1,Hard,32,C,,20131230,6,S483,,,Pedro Sousa,R,180,POR,25.593,200,253,A539,6,,Martin Alund,R,183,ARG,28.011,133,432,6-0 6-2,3,R32,43,1,3,40,18,15,15,7,0,0,0,5,42,27,13,3,7,3,8
2014-746,Sao Paulo1,Hard,32,C,,20131230,7,SG64,7,,Joao Souza,R,193,BRA,25.593,140,406,KC11,,,Daniel Kosakowski,R,185,USA,21.856,591,48,4-6 7-5 6-1,3,R32,158,2,1,122,93,61,14,15,11,13,8,0,96,58,41,18,14,8,12
2014-746,Sao Paulo1,Hard,32,C,,20131230,8,R960,,,Fernando Romboli,R,180,BRA,24.986,331,130,E224,8,,Victor Estrella Burgos,R,170,DOM,33.41,144,394,7-6(3) 6-0,3,R32,68,6,4,53,30,26,15,9,0,0,1,5,55,37,22,7,9,0,3
2014-746,Sao Paulo1,Hard,32,C,,20131230,9,A887,,,Guido Andreozzi,R,183,ARG,22.404,145,393,D833,,,Marcelo Demoliner,R,191,BRA,24.947,508,68,1-6 7-6(2) 7-6(5),3,R32,153,3,5,103,59,45,17,15,5,10,7,10,122,70,50,25,16,9,12
2014-746,Sao Paulo1,Hard,32,C,,20131230,10,BC76,,,Nicolas Barrientos,R,175,COL,26.686,366,115,J552,,,Osni Junior,,,BRA,17.514,1030,10,6-0 6-1,3,R32,54,4,2,44,31,22,9,7,2,2,0,3,37,22,10,5,6,6,11
2014-746,Sao Paulo1,Hard,32,C,,20131230,11,CC32,,,Guilherme Clezar,R,180,BRA,20.997,158,332,CB87,,,Rafael Camilo,,,BRA,23.8,589,49,6-4 6-1,3,R32,62,6,1,38,26,25,7,8,0,0,8,5,65,35,24,11,9,5,9
2014-746,Sao Paulo1,Hard,32,C,,20131230,12,CB58,,,Henrique Cunha,L,178,BRA,23.669,710,30,TA29,,,Marco Trungelliti,R,178,ARG,23.912,275,168,3-6 6-2 6-3,3,R32,117,3,8,84,45,30,18,13,3,6,4,4,83,40,28,19,13,8,13
2014-746,Sao Paulo1,Hard,32,C,,20131230,13,E698,,,Gastao Elias,R,180,POR,23.099,175,302,LA54,,,Wilson Leite,R,178,BRA,22.149,377,110,6-4 6-4,3,R32,78,10,1,48,27,24,14,10,0,1,0,2,72,48,30,12,10,6,9
2014-746,Sao Paulo1,Hard,32,C,,20131230,14,G602,,,Andre Ghem,R,193,BRA,31.589,216,218,SN44,,,Bruno Santanna,R,178,BRA,20.468,441,88,6-2 6-1,3,R32,64,7,2,43,24,17,13,8,0,1,4,8,68,35,21,10,7,4,9
2014-746,Sao Paulo1,Hard,32,C,,20131230,15,PC09,,,Jose Pereira,R,180,BRA,22.927,355,119,V339,,,Simone Vagnozzi,R,,ITA,30.587,282,161,6-3 6-2,3,R32,68,2,0,44,26,21,12,9,1,2,0,4,47,27,14,11,8,2,6
2014-746,Sao Paulo1,Hard,32,C,,20131230,16,T961,,,Thales Turini,,,BRA,24.452,325,134,D815,,,Fabiano De Paula,R,178,BRA,25.087,453,83,7-6(2) 6-3,3,R32,103,1,6,79,38,30,21,11,1,2,2,3,78,46,31,14,10,5,7
2014-746,Sao Paulo1,Hard,32,C,,20131230,17,G892,2,,Alejandro Gonzalez,R,191,COL,24.893,91,597,BC76,,,Nicolas Barrientos,R,175,COL,26.686,366,115,6-1 6-2,3,R16,60,4,2,38,20,16,10,7,1,2,0,10,52,29,13,7,8,3,9
2014-746,Sao Paulo1,Hard,32,C,,20131230,18,PC11,3,,Guido Pella,L,183,ARG,23.622,118,478,CC32,,,Guilherme Clezar,R,180,BRA,20.997,158,332,7-6(5) 4-6 7-6(2),3,R16,172,13,10,125,72,56,27,17,6,9,13,9,130,74,60,19,17,8,10
2014-746,Sao Paulo1,Hard,32,C,,20131230,19,A941,5,,Facundo Arguello,R,178,ARG,21.405,124,454,T961,,,Thales Turini,,,BRA,24.452,325,134,6-3 6-4,3,R16,74,4,5,55,35,32,11,10,6,6,2,4,60,32,21,15,9,6,8
2014-746,Sao Paulo1,Hard,32,C,,20131230,20,SG64,7,,Joao Souza,R,193,BRA,25.593,140,406,G602,,,Andre Ghem,R,193,BRA,31.589,216,218,6-2 6-3,3,R16,72,6,0,40,33,26,6,8,0,0,4,3,65,34,21,14,9,3,7
2014-746,Sao Paulo1,Hard,32,C,,20131230,21,A887,,,Guido Andreozzi,R,183,ARG,22.404,145,393,S483,,,Pedro Sousa,R,180,POR,25.593,200,253,4-6 7-6 6-0,3,R16,108,5,7,89,54,40,15,14,5,9,5,10,92,38,22,23,14,7,13
2014-746,Sao Paulo1,Hard,32,C,,20131230,22,E698,,,Gastao Elias,R,180,POR,23.099,175,302,BI99,,,Moritz Buerchner,R,,GER,23.685,1029,10,6-2 6-4,3,R16,82,5,8,62,26,23,19,9,2,2,4,7,62,23,14,20,9,3,6
2014-746,Sao Paulo1,Hard,32,C,,20131230,23,R960,,,Fernando Romboli,R,180,BRA,24.986,331,130,CB58,,,Henrique Cunha,L,178,BRA,23.669,710,30,6-4 6-4,3,R16,72,11,1,48,29,23,15,10,1,2,0,5,60,38,25,11,10,2,5
2014-746,Sao Paulo1,Hard,32,C,,20131230,24,V620,,,Agustin Velotti,R,,ARG,21.602,234,199,PC09,,,Jose Pereira,R,180,BRA,22.927,355,119,7-5 7-5,3,R16,113,9,3,79,39,30,21,12,4,5,3,5,85,52,33,16,12,5,8
2014-746,Sao Paulo1,Hard,32,C,,20131230,25,G892,2,,Alejandro Gonzalez,R,191,COL,24.893,91,597,R960,,,Fernando Romboli,R,180,BRA,24.986,331,130,6-4 6-2,3,QF,71,6,2,45,27,23,13,9,0,0,5,5,50,23,18,13,9,0,3
2014-746,Sao Paulo1,Hard,32,C,,20131230,26,PC11,3,,Guido Pella,L,183,ARG,23.622,118,478,A887,,,Guido Andreozzi,R,183,ARG,22.404,145,393,6-2 6-3,3,QF,77,4,3,51,32,27,9,8,1,1,6,6,69,34,23,13,9,0,4
2014-746,Sao Paulo1,Hard,32,C,,20131230,27,E698,,,Gastao Elias,R,180,POR,23.099,175,302,A941,5,,Facundo Arguello,R,178,ARG,21.405,124,454,6-3 6-2,3,QF,75,2,3,51,23,19,18,9,1,1,0,3,60,38,20,11,8,4,7
2014-746,Sao Paulo1,Hard,32,C,,20131230,28,SG64,7,,Joao Souza,R,193,BRA,25.593,140,406,V620,,,Agustin Velotti,R,,ARG,21.602,234,199,6-4 6-3,3,QF,82,5,1,54,36,29,11,10,2,3,1,7,62,30,19,15,9,2,5
2014-746,Sao Paulo1,Hard,32,C,,20131230,29,G892,2,,Alejandro Gonzalez,R,191,COL,24.893,91,597,E698,,,Gastao Elias,R,180,POR,23.099,175,302,6-3 4-0 RET,3,SF,69,5,1,41,20,19,11,7,1,1,3,6,59,21,16,15,6,6,9
2014-746,Sao Paulo1,Hard,32,C,,20131230,30,SG64,7,,Joao Souza,R,193,BRA,25.593,140,406,PC11,3,,Guido Pella,L,183,ARG,23.622,118,478,7-6(1) 6-4,3,SF,111,10,3,81,52,43,12,11,4,4,4,5,71,46,39,8,11,3,4
2014-746,Sao Paulo1,Hard,32,C,,20131230,31,SG64,7,,Joao Souza,R,193,BRA,25.593,140,406,G892,2,,Alejandro Gonzalez,R,191,COL,24.893,91,597,6-4 6-4,3,F,92,1,2,59,48,34,7,10,6,7,6,5,65,34,24,16,10,3,6
2014-460,Heilbronn,Hard,32,C,,20140126,1,SF36,1,,Igor Sijsling,R,191,NED,26.442,73,681,K776,,,Konstantin Kravchuk,R,191,RUS,28.923,177,285,7-6(1) 6-4,3,R32,83,9,0,58,34,31,18,11,1,1,6,1,82,49,32,18,11,4,5
2014-460,Heilbronn,Hard,32,C,,20140126,2,B896,2,,Benjamin Becker,R,178,GER,32.613,81,640,C582,,,Marco Chiudinelli,R,185,SUI,32.378,172,303,6-4 6-4,3,R32,67,9,1,57,33,31,10,10,1,1,7,0,54,27,21,15,10,1,3
2014-460,Heilbronn,Hard,32,C,,20140126,3,V708,3,,Jiri Vesely,L,198,CZE,20.548,83,636,BE54,,,Ruben Bemelmans,L,183,BEL,26.034,149,359,6-7(5) 7-6(6) 6-1,3,R32,129,8,4,104,64,52,24,16,5,6,5,5,99,68,49,17,15,3,6
2014-460,Heilbronn,Hard,32,C,,20140126,4,SL28,,,Jan-Lennard Struff,R,193,GER,23.756,105,527,D750,4,,Kenny De Schepper,L,203,FRA,26.664,86,617,6-3 7-6(4),3,R32,80,7,5,77,43,32,22,11,4,5,5,2,64,46,32,8,10,1,3
2014-460,Heilbronn,Hard,32,C,,20140126,5,K834,5,,Blaz Kavcic,R,188,SLO,26.897,99,559,PB13,,,Grzegorz Panfil,L,183,POL,26.07,284,156,6-1 6-4,3,R32,67,7,1,40,23,19,9,8,0,1,5,8,65,29,20,11,9,1,6
2014-460,Heilbronn,Hard,32,C,,20140126,6,H704,6,,Jesse Huta Galung,R,,NED,28.307,100,557,BA86,,,Andreas Beck,L,191,GER,27.973,187,273,2-6 6-3 6-2,3,R32,99,14,6,92,47,38,18,13,10,12,4,3,65,33,24,19,12,1,4
2014-460,Heilbronn,Hard,32,C,,20140126,7,G967,,,Peter Gojowczyk,R,188,GER,24.534,135,423,BA65,7,,Dustin Brown,R,196,JAM,29.133,101,551,7-6(5) 6-3,3,R32,84,4,6,66,29,22,23,11,3,6,7,7,90,50,32,19,10,13,17
2014-460,Heilbronn,Hard,32,C,,20140126,8,H571,8,,Jan Hajek,R,180,CZE,30.472,103,540,M850,,,Paul-Henri Mathieu,R,185,FRA,32.038,127,434,7-5 6-2,3,R32,83,13,3,66,38,30,15,10,2,3,3,6,75,35,23,17,10,3,7
2014-460,Heilbronn,Hard,32,C,,20140126,9,A622,,,Andrea Arnaboldi,L,180,ITA,26.084,212,228,F580,,,Martin Fischer,R,180,AUT,27.518,194,262,6-3 3-6 6-3,3,R32,103,3,4,74,48,33,14,14,0,3,2,5,90,40,28,25,13,7,11
2014-460,Heilbronn,Hard,32,C,,20140126,10,BE67,,,Mirza Basic,R,188,BIH,22.543,247,188,KB54,,,Andrey Kuznetsov,R,183,RUS,22.927,131,427,4-6 7-6(2) 6-3,3,R32,102,7,1,93,62,47,14,15,3,6,6,4,95,52,37,22,16,2,6
2014-460,Heilbronn,Hard,32,C,,20140126,11,B678,,,Michael Berrer,L,193,GER,33.572,144,391,MA38,,,Jan Mertl,R,191,CZE,32.063,202,250,6-7(4) 7-6(3) 6-3,3,R32,139,6,2,110,83,67,14,17,2,2,9,5,108,65,50,24,16,5,6
2014-460,Heilbronn,Hard,32,C,,20140126,12,D864,,,Evgeny Donskoy,R,185,RUS,23.718,114,493,L908,,,Nils Langer,R,193,GER,24.003,362,115,6-4 6-4,3,R32,78,4,1,64,37,27,16,10,2,3,4,3,63,30,20,16,10,4,7
2014-460,Heilbronn,Hard,32,C,,20140126,13,H804,,,Andreas Haider-Maurer,R,191,AUT,26.85,109,506,KB43,,,Robin Kern,R,188,GER,20.315,449,84,6-7(3) 6-4 6-2,3,R32,114,10,6,98,58,44,19,15,3,5,19,1,104,62,45,16,15,2,7
2014-460,Heilbronn,Hard,32,C,,20140126,14,MF35,,,Andrej Martin,R,183,SVK,24.35,148,377,BC65,,,Matthias Bachinger,R,188,GER,26.82,166,315,7-6(8) 6-1,3,R32,86,3,3,68,39,29,17,10,5,6,5,4,79,45,28,13,9,7,10
2014-460,Heilbronn,Hard,32,C,,20140126,15,MA30,,,Gilles Muller,L,193,LUX,30.719,364,113,CF01,,,Marco Cecchinato,R,185,ITA,21.322,163,318,6-4 3-2 RET,3,R32,68,5,2,35,20,20,11,7,0,0,7,4,63,31,23,14,8,6,8
2014-460,Heilbronn,Hard,32,C,,20140126,16,U061,,,Adrian Ungur,R,178,ROU,29.01,121,474,CA99,,,Marius Copil,R,191,ROU,23.277,137,420,6-7(4) 6-4 6-1,3,R32,114,3,7,90,44,37,30,15,7,7,12,5,103,57,43,20,14,15,18
2014-460,Heilbronn,Hard,32,C,,20140126,17,SF36,1,,Igor Sijsling,R,191,NED,26.442,73,681,D864,,,Evgeny Donskoy,R,185,RUS,23.718,114,493,6-4 6-4,3,R16,69,5,0,48,31,27,13,10,0,0,1,2,66,36,29,11,10,3,5
2014-460,Heilbronn,Hard,32,C,,20140126,18,B678,,,Michael Berrer,L,193,GER,33.572,144,391,B896,2,,Benjamin Becker,R,178,GER,32.613,81,640,6-4 6-1,3,R16,68,3,2,52,30,21,10,9,1,3,3,5,50,24,13,10,8,8,13
2014-460,Heilbronn,Hard,32,C,,20140126,19,V708,3,,Jiri Vesely,L,198,CZE,20.548,83,636,U061,,,Adrian Ungur,R,178,ROU,29.01,121,474,6-3 7-6(4),3,R16,100,9,4,70,45,31,14,11,2,5,2,7,74,36,25,15,10,5,9
2014-460,Heilbronn,Hard,32,C,,20140126,20,A622,,,Andrea Arnaboldi,L,180,ITA,26.084,212,228,K834,5,,Blaz Kavcic,R,188,SLO,26.897,99,559,7-5 7-6(5),3,R16,112,3,6,77,37,30,20,12,5,7,6,2,82,55,36,11,12,2,5
2014-460,Heilbronn,Hard,32,C,,20140126,21,H704,6,,Jesse Huta Galung,R,,NED,28.307,100,557,MF35,,,Andrej Martin,R,183,SVK,24.35,148,377,6-3 2-6 6-3,3,R16,105,6,5,84,51,33,15,13,5,9,7,2,81,51,32,15,13,8,13
2014-460,Heilbronn,Hard,32,C,,20140126,22,H804,,,Andreas Haider-Maurer,R,191,AUT,26.85,109,506,H571,8,,Jan Hajek,R,180,CZE,30.472,103,540,6-2 7-5,3,R16,76,6,4,74,41,29,18,10,5,6,4,4,57,29,19,12,10,2,6
2014-460,Heilbronn,Hard,32,C,,20140126,23,G967,,,Peter Gojowczyk,R,188,GER,24.534,135,423,BE67,,,Mirza Basic,R,188,BIH,22.543,247,188,7-6(6) 6-1,3,R16,63,10,2,59,30,28,15,10,0,1,4,1,60,32,21,16,9,5,8
2014-460,Heilbronn,Hard,32,C,,20140126,24,SL28,,,Jan-Lennard Struff,R,193,GER,23.756,105,527,MA30,,,Gilles Muller,L,193,LUX,30.719,364,113,4-6 6-3 6-4,3,R16,103,8,3,86,56,40,21,15,7,8,9,4,80,54,44,12,14,2,4
2014-460,Heilbronn,Hard,32,C,,20140126,25,SF36,1,,Igor Sijsling,R,191,NED,26.442,73,681,A622,,,Andrea Arnaboldi,L,180,ITA,26.084,212,228,6-4 7-5,3,QF,80,7,0,52,31,26,18,11,0,0,1,2,71,34,25,20,11,4,6
2014-460,Heilbronn,Hard,32,C,,20140126,26,V708,3,,Jiri Vesely,L,198,CZE,20.548,83,636,H804,,,Andreas Haider-Maurer,R,191,AUT,26.85,109,506,6-4 7-6(6),3,QF,111,11,3,66,38,34,13,11,3,4,4,4,98,54,37,19,11,12,14
2014-460,Heilbronn,Hard,32,C,,20140126,27,H704,6,,Jesse Huta Galung,R,,NED,28.307,100,557,SL28,,,Jan-Lennard Struff,R,193,GER,23.756,105,527,7-5 7-6(3),3,QF,107,8,7,99,55,40,21,12,5,8,5,1,76,46,31,14,12,6,10
2014-460,Heilbronn,Hard,32,C,,20140126,28,G967,,,Peter Gojowczyk,R,188,GER,24.534,135,423,B678,,,Michael Berrer,L,193,GER,33.572,144,391,6-4 6-4,3,QF,77,8,1,63,33,27,16,10,5,6,6,3,70,47,31,11,10,4,7
2014-460,Heilbronn,Hard,32,C,,20140126,29,SF36,1,,Igor Sijsling,R,191,NED,26.442,73,681,H704,6,,Jesse Huta Galung,R,,NED,28.307,100,557,3-1 RET,3,SF,24,4,0,8,7,7,1,2,0,0,0,1,25,11,7,5,2,1,2
2014-460,Heilbronn,Hard,32,C,,20140126,30,G967,,,Peter Gojowczyk,R,188,GER,24.534,135,423,V708,3,,Jiri Vesely,L,198,CZE,20.548,83,636,6-3 6-4,3,SF,72,6,1,59,29,23,20,10,2,2,4,5,65,43,31,8,9,4,6
2014-460,Heilbronn,Hard,32,C,,20140126,31,G967,,,Peter Gojowczyk,R,188,GER,24.534,135,423,SF36,1,,Igor Sijsling,R,191,NED,26.442,73,681,6-4 7-5,3,F,72,12,3,66,31,27,19,11,1,2,4,3,62,38,30,9,11,0,3
2014-5016,Bucaramanga,Clay,32,C,,20140126,1,G892,1,,Alejandro Gonzalez,R,191,COL,24.966,74,672,SB28,,,Carlos Salamanca,L,196,COL,31.031,245,191,7-5 6-0,3,R32,65,4,2,45,25,20,13,9,0,1,2,3,55,34,19,7,9,4,9
