tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1992-460,Heilbronn,Carpet,32,C,,19920126,1,B305,,,Karsten Braasch,L,180,GER,24.537,135,0,A006,,,Ronald Agenor,R,180,HAI,27.201,74,0,6-1 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,2,K202,2,,Lars Koslowski,R,188,GER,20.682,77,0,P254,,,Dinu Pescariu,R,185,ROU,17.791,170,0,6-4 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,3,S288,3,,Christian Saceanu,R,191,GER,23.551,82,0,O098,,,Marcos Ondruska,R,183,RSA,19.105,138,0,3-6 7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,4,W133,4,,Bart Wuyts,R,178,BEL,22.363,88,0,P204,,,Milan Palme,R,183,GER,22.45,295,0,6-3 5-7 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,5,G053,5,,Jan Gunnarsson,R,185,SWE,29.659,90,0,G252,,,Marc-Kevin Goellner,R,196,GER,21.344,221,0,4-6 6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,6,A176,,,Jan Apell,L,183,SWE,22.226,171,0,M031,6,,Eduardo Masso,L,178,BEL,28.041,93,0,7-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,7,R023,,,Udo Riglewski,R,185,GER,25.498,188,0,N109,,,Diego Nargiso,L,188,ITA,21.867,96,0,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,8,O009,8,,Andrei Olhovskiy,R,185,RUS,25.782,125,0,G231,,,Thierry Guardiola,R,188,FRA,20.471,147,0,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,9,D214,,,Martin Damm,R,188,CZE,19.485,145,0,G235,,,Sander Groen,L,191,NED,23.611,237,0,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,10,H029,,,Thomas Hogstedt,R,191,SWE,28.348,149,0,N107,,,Peter Nyborg,R,191,SWE,22.122,191,0,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,11,H191,,,Henrik Holm,R,183,SWE,23.428,133,0,B324,,,Marius Barnard,R,188,RSA,23.014,350,0,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,12,N117,,,Markus Naewie,R,191,GER,22.051,132,0,Z037,,,Tomas Anzari,R,180,CZE,21.591,164,0,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,13,R203,,,David Rikl,L,178,CZE,20.912,163,0,R200,,,Vaclav Roubicek,R,185,CZE,24.12,166,0,3-6 6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,14,S387,,,Olivier Soules,R,188,FRA,24.843,193,0,S079,,,Branislav Stankovic,R,175,SVK,26.658,300,0,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,15,T135,,,Arne Thoms,R,188,GER,21.068,165,0,M197,,,Nuno Marques,L,191,POR,21.799,150,0,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,16,Z039,,,Markus Zillner,L,178,GER,21.856,168,0,P213,,,Laurent Prades,L,183,FRA,23.521,238,0,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,17,S387,,,Olivier Soules,R,188,FRA,24.843,193,0,K202,2,,Lars Koslowski,R,188,GER,20.682,77,0,6-0 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,18,S288,3,,Christian Saceanu,R,191,GER,23.551,82,0,H191,,,Henrik Holm,R,183,SWE,23.428,133,0,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,19,N117,,,Markus Naewie,R,191,GER,22.051,132,0,W133,4,,Bart Wuyts,R,178,BEL,22.363,88,0,7-5 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,20,H029,,,Thomas Hogstedt,R,191,SWE,28.348,149,0,G053,5,,Jan Gunnarsson,R,185,SWE,29.659,90,0,4-6 7-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,21,O009,8,,Andrei Olhovskiy,R,185,RUS,25.782,125,0,R203,,,David Rikl,L,178,CZE,20.912,163,0,4-6 6-1 7-6,3,R16,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,22,B305,,,Karsten Braasch,L,180,GER,24.537,135,0,Z039,,,Markus Zillner,L,178,GER,21.856,168,0,7-5 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,23,D214,,,Martin Damm,R,188,CZE,19.485,145,0,A176,,,Jan Apell,L,183,SWE,22.226,171,0,7-6 7-5,3,R16,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,24,T135,,,Arne Thoms,R,188,GER,21.068,165,0,R023,,,Udo Riglewski,R,185,GER,25.498,188,0,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,25,D214,,,Martin Damm,R,188,CZE,19.485,145,0,S288,3,,Christian Saceanu,R,191,GER,23.551,82,0,6-3 7-6,3,QF,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,26,S387,,,Olivier Soules,R,188,FRA,24.843,193,0,O009,8,,Andrei Olhovskiy,R,185,RUS,25.782,125,0,6-4 6-2,3,QF,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,27,B305,,,Karsten Braasch,L,180,GER,24.537,135,0,T135,,,Arne Thoms,R,188,GER,21.068,165,0,7-6 7-6,3,QF,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,28,N117,,,Markus Naewie,R,191,GER,22.051,132,0,H029,,,Thomas Hogstedt,R,191,SWE,28.348,149,0,6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,
1992-460,Heilbronn,Carpet,32,C,,19920126,29,B305,,,Karsten Braasch,L,180,GER,24.537,135,0,D214,,,Martin Damm,R,188,CZE,19.485,145,0,6-4 2-6 6-4,3,SF,,,,,,,,,,,,,,,,,,,
