tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1987-204,Vina Del Mar,Clay,32,C,,19870125,1,A035,,,Pablo Arraya,R,180,PER,25.262,59,0,M372,,,Alberto Mancini,R,180,ARG,17.684,550,0,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1987-204,Vina Del Mar,Clay,32,C,,19870125,2,P015,2,,Victor Pecci,R,193,PAR,31.28,141,0,R036,,,Fernando Roese,R,191,BRA,21.421,211,0,6-4 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1987-204,Vina Del Mar,Clay,32,C,,19870125,3,G001,3,,Alejandro Ganzabal,R,180,ARG,26.94,142,0,B076,,,Ricky Brown,R,178,USA,19.819,235,0,5-7 7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1987-204,Vina Del Mar,Clay,32,C,,19870125,4,B074,4,,Jimmy Brown,R,180,USA,21.744,154,0,L039,,,Jose Lopez-Maeso,R,173,ESP,30.086,205,0,6-0 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1987-204,Vina Del Mar,Clay,32,C,,19870125,5,Q002,,,Juan Pablo Queirolo,R,,CHI,21.517,871,0,W022,5,,Blaine Willenborg,R,170,USA,27.058,162,0,6-0 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1987-204,Vina Del Mar,Clay,32,C,,19870125,6,G002,,,Gustavo Garetto,R,191,ARG,21.509,602,0,C052,6,,Charles Bud Cox,R,196,USA,26.79,168,0,7-6 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1987-204,Vina Del Mar,Clay,32,C,,19870125,7,A002,7,,Ricardo Acuna,R,175,CHI,29.032,170,0,T008,,,Derek Tarr,L,185,USA,27.362,187,0,6-7 6-4 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1987-204,Vina Del Mar,Clay,32,C,,19870125,8,R012,8,,Pedro Rebolledo,R,170,CHI,26.105,171,0,R029,,,Joey Rive,L,185,USA,23.551,364,0,7-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1987-204,Vina Del Mar,Clay,32,C,,19870125,9,A040,,,Roberto Azar,L,185,ARG,20.849,259,0,T025,,,Alberto Tous,R,175,ESP,24.479,260,0,3-6 6-4 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1987-204,Vina Del Mar,Clay,32,C,,19870125,10,B029,,,Jaromir Becka,R,175,GER,23.556,271,0,B022,,,Ronnie Bathman,R,183,SWE,27.756,186,0,7-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1987-204,Vina Del Mar,Clay,32,C,,19870125,11,C147,,,Hugo Chapacu,R,178,PAR,24.726,291,0,G012,,,Marcelo Giaverini,R,,CHI,,797,,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1987-204,Vina Del Mar,Clay,32,C,,19870125,12,D029,,,Carlos Di Laura,L,178,PER,22.267,216,0,U012,,,Robinson Ureta,R,,CHI,23.88,721,0,7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1987-204,Vina Del Mar,Clay,32,C,,19870125,13,M085,,,Peter Moraing,R,193,GER,25.366,188,0,W013,,,Ivo Werner,R,180,GER,26.434,194,0,1-6 6-4 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1987-204,Vina Del Mar,Clay,32,C,,19870125,14,S062,,,Joao Soares,R,185,BRA,35.754,199,0,R028,,,Guillermo Rivas,R,183,ARG,22.96,279,0,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1987-204,Vina Del Mar,Clay,32,C,,19870125,15,V001,,,Gerardo Vacarezza,R,,CHI,,227,0,D044,,,Lawson Duncan,R,185,USA,22.248,174,0,1-6 6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1987-204,Vina Del Mar,Clay,32,C,,19870125,16,V036,,,Paul Vojtischek,R,188,GER,23.619,219,0,C029,,,Paul Chamberlin,R,178,USA,24.835,206,0,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1987-204,Vina Del Mar,Clay,32,C,,19870125,17,A035,,,Pablo Arraya,R,180,PER,25.262,59,0,V001,,,Gerardo Vacarezza,R,,CHI,,227,0,6-4 7-6,3,R16,,,,,,,,,,,,,,,,,,,
1987-204,Vina Del Mar,Clay,32,C,,19870125,18,A040,,,Roberto Azar,L,185,ARG,20.849,259,0,P015,2,,Victor Pecci,R,193,PAR,31.28,141,0,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1987-204,Vina Del Mar,Clay,32,C,,19870125,19,G001,3,,Alejandro Ganzabal,R,180,ARG,26.94,142,0,S062,,,Joao Soares,R,185,BRA,35.754,199,0,2-6 6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,
