tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2004-746,Sao Paulo-1,Hard,32,C,,20040111,1,S876,,,Flavio Saretta,R,183,BRA,23.537,45,813,F444,,,Alejandro Falla,L,185,COL,20.159,275,123,6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,
2004-746,Sao Paulo-1,Hard,32,C,,20040111,2,D347,,,Mariano Delfino,R,183,ARG,26.308,226,156,M783,2,,Ivan Miranda,R,175,PER,23.844,123,328,3-6 7-5 7-5,3,R32,,,,,,,,,,,,,,,,,,,
2004-746,Sao Paulo-1,Hard,32,C,,20040111,3,M708,3,,Ricardo Mello,L,175,BRA,23.055,128,313,H021,,,Gregg Hill,R,,USA,41.018,698,19,4-6 6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,
2004-746,Sao Paulo-1,Hard,32,C,,20040111,4,B516,4,,Federico Browne,R,180,ARG,27.762,136,280,H502,,,Diego Hartfield,R,185,ARG,22.943,386,76,7-6(1) 6-7(4) 6-3,3,R32,,,,,,,,,,,,,,,,,,,
2004-746,Sao Paulo-1,Hard,32,C,,20040111,5,M538,,,Diego Moyano,R,180,ARG,28.83,234,153,D339,5,,Marcos Daniel,R,180,BRA,25.522,169,218,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2004-746,Sao Paulo-1,Hard,32,C,,20040111,6,G375,6,,Hermes Gamonal,R,180,CHI,26.615,184,196,C770,,,Alessandro Camarco,,,BRA,21.714,546,37,7-6(4) 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2004-746,Sao Paulo-1,Hard,32,C,,20040111,7,R388,7,,Sergio Roitman,R,185,ARG,24.657,185,196,E200,,,Lucas Engel,,,BRA,22.111,407,70,6-1 6-7(4) 7-6(5),3,R32,,,,,,,,,,,,,,,,,,,
2004-746,Sao Paulo-1,Hard,32,C,,20040111,8,G414,,,Adrian Garcia,R,175,CHI,25.632,297,111,G483,8,,Juan-Pablo Guzman,L,178,ARG,22.949,196,186,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,
2004-746,Sao Paulo-1,Hard,32,C,,20040111,9,D316,,,Ramon Delgado,R,183,PAR,27.157,200,178,C397,,,Francisco Costa,R,180,BRA,30.538,207,173,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,
2004-746,Sao Paulo-1,Hard,32,C,,20040111,10,D437,,,Andres Dellatorre,R,191,ARG,23.507,231,156,S604,,,Andre Sa,R,185,BRA,26.683,209,169,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,
2004-746,Sao Paulo-1,Hard,32,C,,20040111,11,F433,,,Franco Ferreiro,R,188,BRA,19.529,261,131,K362,,,Cristian Kordasz,R,,ARG,25.448,748,16,7-6(5) 7-6(10),3,R32,,,,,,,,,,,,,,,,,,,
2004-746,Sao Paulo-1,Hard,32,C,,20040111,12,M714,,,Edgardo Massa,R,180,ARG,22.806,348,88,B478,,,Pedro Braga,R,,BRA,28.871,363,85,6-3 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,
2004-746,Sao Paulo-1,Hard,32,C,,20040111,13,M919,,,Marcelo Melo,R,201,BRA,20.301,682,20,P432,,,Gabriel Pitta,R,,BRA,23.666,659,23,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
