tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1986-201,Guaruja,Clay,32,C,,19860120,1,Y017,1,,Jaime Yzaga,R,170,PER,18.245,45,0,M025,,,Eleuterio Martins,R,,BRA,,207,0,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,2,R020,,,Sergio Ribeiro,R,,BRA,,499,0,A030,2,,Roberto Arguello,A,173,ARG,22.694,70,0,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,3,M006,3,,Francisco Maciel,R,185,MEX,21.555,73,0,B015,,,Givaldo Barbosa,R,183,BRA,31.986,177,0,7-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,4,B022,,,Ronnie Bathman,R,183,SWE,26.743,243,0,A035,5,,Pablo Arraya,R,180,PER,24.249,88,0,7-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,5,V034,,,Raul Antonio Viver,L,191,ECU,24.846,169,0,G020,6,,Julio Goes,R,180,BRA,30.24,97,0,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,6,M092,,,Cassio Motta,R,180,BRA,25.911,133,0,B035,7,,Eduardo Bengoechea,R,185,ARG,26.554,101,0,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,7,K013,,,Ivan Kley,R,183,BRA,27.562,214,0,P015,8,,Victor Pecci,R,193,PAR,30.267,111,0,6-4 5-2 RET,3,R32,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,8,A005,,,Nelson Aerts,R,188,BRA,22.741,140,0,R012,,,Pedro Rebolledo,R,170,CHI,25.092,141,0,6-3 1-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,9,A039,,,Juan Avendano,R,178,ESP,24.975,142,0,G046,,,Roger Guedes,R,,BRA,32.214,379,0,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,10,G001,,,Alejandro Ganzabal,R,180,ARG,25.927,209,0,A017,,,Trevor Allan,L,178,AUS,30.428,196,0,6-3 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,11,K009,,,Carlos Kirmayr,R,173,BRA,35.326,114,0,C005,,,Dacio Campos,R,185,BRA,22.092,164,0,7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,12,M028,,,Danilo Marcelino,R,193,BRA,19.871,608,0,H012,,,Marcelo Hennemann,R,170,BRA,23.863,163,0,4-6 7-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,13,M031,,,Eduardo Masso,L,178,BEL,22.026,152,0,C008,,,Ricardo Camargo,R,180,BRA,17.687,740,0,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,14,M035,,,Luiz Mattar,R,183,BRA,22.426,229,0,D029,,,Carlos Di Laura,L,178,PER,21.254,148,0,6-1 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,15,R036,,,Fernando Roese,R,191,BRA,20.408,233,0,S062,,,Joao Soares,R,185,BRA,34.741,139,0,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,16,S086,,,Alex Stepanek,R,180,GER,22.53,149,0,K010,,,Cesar Kist,R,180,BRA,21.246,160,0,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,17,A039,,,Juan Avendano,R,178,ESP,24.975,142,0,Y017,1,,Jaime Yzaga,R,170,PER,18.245,45,0,0-6 7-6 6-0,3,R16,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,18,M006,3,,Francisco Maciel,R,185,MEX,21.555,73,0,S086,,,Alex Stepanek,R,180,GER,22.53,149,0,6-0 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,19,A005,,,Nelson Aerts,R,188,BRA,22.741,140,0,K013,,,Ivan Kley,R,183,BRA,27.562,214,0,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,20,B022,,,Ronnie Bathman,R,183,SWE,26.743,243,0,M028,,,Danilo Marcelino,R,193,BRA,19.871,608,0,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,21,K009,,,Carlos Kirmayr,R,173,BRA,35.326,114,0,V034,,,Raul Antonio Viver,L,191,ECU,24.846,169,0,7-6 1-6 7-6,3,R16,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,22,M031,,,Eduardo Masso,L,178,BEL,22.026,152,0,R020,,,Sergio Ribeiro,R,,BRA,,499,0,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,23,M035,,,Luiz Mattar,R,183,BRA,22.426,229,0,G001,,,Alejandro Ganzabal,R,180,ARG,25.927,209,0,7-5 1-6 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,24,M092,,,Cassio Motta,R,180,BRA,25.911,133,0,R036,,,Fernando Roese,R,191,BRA,20.408,233,0,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,25,M006,3,,Francisco Maciel,R,185,MEX,21.555,73,0,B022,,,Ronnie Bathman,R,183,SWE,26.743,243,0,6-3 6-0,3,QF,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,26,A005,,,Nelson Aerts,R,188,BRA,22.741,140,0,A039,,,Juan Avendano,R,178,ESP,24.975,142,0,6-2 0-6 6-3,3,QF,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,27,K009,,,Carlos Kirmayr,R,173,BRA,35.326,114,0,M035,,,Luiz Mattar,R,183,BRA,22.426,229,0,1-6 6-4 6-3,3,QF,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,28,M092,,,Cassio Motta,R,180,BRA,25.911,133,0,M031,,,Eduardo Masso,L,178,BEL,22.026,152,0,W/O,3,QF,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,29,M092,,,Cassio Motta,R,180,BRA,25.911,133,0,M006,3,,Francisco Maciel,R,185,MEX,21.555,73,0,6-2 2-6 6-0,3,SF,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,30,K009,,,Carlos Kirmayr,R,173,BRA,35.326,114,0,A005,,,Nelson Aerts,R,188,BRA,22.741,140,0,4-6 7-5 6-1,3,SF,,,,,,,,,,,,,,,,,,,
1986-201,Guaruja,Clay,32,C,,19860120,31,M092,,,Cassio Motta,R,180,BRA,25.911,133,0,K009,,,Carlos Kirmayr,R,173,BRA,35.326,114,0,6-1 1-6 6-1,3,F,,,,,,,,,,,,,,,,,,,
1986-204,Vina Del Mar,Clay,32,C,,19860127,1,D044,1,,Lawson Duncan,R,185,USA,21.254,59,0,R030,,,Ricardo Rivera,R,168,ARG,24.805,242,0,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1986-204,Vina Del Mar,Clay,32,C,,19860127,2,A035,2,,Pablo Arraya,R,180,PER,24.268,88,0,Q002,,,Juan Pablo Queirolo,R,,CHI,20.523,442,0,6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,
