tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2023-2205,Noumea,Hard,32,C,,20230107,11,D0CG,,,Facundo Diaz Acosta,L,183,ARG,22.062,191,291,W738,,,Brandon Walkin,R,188,GBR,28.394,971,12,6-3 6-4,3,R32,119,3,7,94,58,44,14,10,8,8,5,1,60,44,30,7,9,4,6
2023-2205,Noumea,Hard,32,C,,20230107,12,EA27,,,Blake Ellis,R,191,AUS,24.003,743,28,E873,,,Ernesto Escobedo,R,185,MEX,26.511,226,243,7-6(2) 2-6 6-4,3,R32,141,13,1,111,60,44,25,15,9,12,13,2,80,53,40,17,15,1,3
2023-2205,Noumea,Hard,32,C,,20230107,13,FA50,,,Thomas Fancutt,R,188,AUS,27.866,532,63,HC21,,,Seongchan Hong,R,175,KOR,25.522,252,212,6-4 3-6 6-3,3,R32,104,6,4,88,55,39,18,14,2,4,10,2,72,49,35,14,14,1,4
2023-2205,Noumea,Hard,32,C,,20230107,14,LC12,,,Laurent Lokoli,R,188,FRA,28.222,204,269,SP80,,,Nino Serdarusic,R,191,CRO,26.067,234,238,6-4 1-6 6-0,3,R32,117,4,3,65,45,36,7,11,2,4,4,1,65,32,24,12,12,1,5
2023-2205,Noumea,Hard,32,C,,20230107,15,SQ79,,,Colin Sinclair,R,188,NMI,28.052,477,79,R0DC,,,Ajeet Rai,R,188,NZL,23.97,466,83,7-5 6-4,3,R32,110,6,2,81,46,36,18,11,10,10,6,2,73,43,30,17,11,3,5
2023-2205,Noumea,Hard,32,C,,20230107,16,SF89,,,Rubin Statham,R,180,NZL,35.704,523,66,O660,,,Genaro Alberto Olivieri,R,175,ARG,24.427,224,246,6-3 6-4,3,R32,98,9,0,65,39,35,13,10,6,6,4,2,68,48,29,10,9,9,11
2023-2205,Noumea,Hard,32,C,,20230107,17,GD64,1,,Cristian Garin,R,185,CHI,26.606,85,615,FA50,,,Thomas Fancutt,R,188,AUS,27.866,532,63,6-3 6-3,3,R16,88,2,1,50,35,28,8,9,0,1,12,5,74,46,25,12,9,10,14
2023-2205,Noumea,Hard,32,C,,20230107,18,LC12,,,Laurent Lokoli,R,188,FRA,28.222,204,269,GF95,2,,Hugo Grenier,R,196,FRA,26.793,141,388,4-6 6-3 6-0,3,R16,141,12,2,95,63,48,13,13,7,8,6,4,72,40,26,16,12,6,10
2023-2205,Noumea,Hard,32,C,,20230107,19,BV24,,,Raul Brancaccio,R,183,ITA,25.678,194,287,P09O,3,,Zsombor Piros,R,180,HUN,23.236,162,349,6-2 6-1,3,R16,54,2,1,43,31,24,9,8,0,0,2,2,48,29,16,8,7,3,7
2023-2205,Noumea,Hard,32,C,,20230107,20,PH78,4,,Ryan Peniston,L,180,GBR,27.159,167,340,SQ79,,,Colin Sinclair,R,188,NMI,28.052,477,79,4-6 6-4 6-3,3,R16,163,5,2,93,62,44,16,14,7,9,12,0,99,57,38,22,15,8,12
2023-2205,Noumea,Hard,32,C,,20230107,21,SF89,,,Rubin Statham,R,180,NZL,35.704,523,66,BU54,5,,Geoffrey Blancaneaux,R,180,FRA,24.416,170,335,7-6(6) 4-6 6-4,3,R16,210,8,3,97,60,40,20,16,4,8,4,9,137,84,56,21,16,12,16
2023-2205,Noumea,Hard,32,C,,20230107,22,PD31,6,,Benoit Paire,R,196,FRA,33.667,179,317,EA27,,,Blake Ellis,R,191,AUS,24.003,743,28,3-6 6-1 6-3,3,R16,95,10,2,72,45,37,8,12,2,5,6,2,75,44,28,10,13,2,8
2023-2205,Noumea,Hard,32,C,,20230107,23,D923,7,,Damir Dzumhur,R,175,BIH,30.634,186,304,CD00,,,Maxime Chazal,R,175,FRA,29.706,571,55,6-1 6-3,3,R16,79,1,3,61,42,30,11,8,6,6,1,3,56,31,19,8,8,8,12
2023-2205,Noumea,Hard,32,C,,20230107,24,D0CG,,,Facundo Diaz Acosta,L,183,ARG,22.062,191,291,BI47,8,,Riccardo Bonadio,R,180,ITA,29.487,187,301,6-3 7-6(4),3,R16,99,5,1,65,41,33,16,11,2,3,8,1,77,52,35,13,10,7,9
2023-2205,Noumea,Hard,32,C,,20230107,25,GD64,1,,Cristian Garin,R,185,CHI,26.606,85,615,D0CG,,,Facundo Diaz Acosta,L,183,ARG,22.062,191,291,7-5 7-5,3,QF,125,3,4,79,49,34,17,12,5,7,2,5,79,46,31,16,12,7,11
2023-2205,Noumea,Hard,32,C,,20230107,26,PH78,4,,Ryan Peniston,L,180,GBR,27.159,167,340,D923,7,,Damir Dzumhur,R,175,BIH,30.634,186,304,6-2 6-4,3,QF,96,4,3,65,35,23,15,9,7,10,2,3,65,44,25,4,9,9,15
2023-2205,Noumea,Hard,32,C,,20230107,27,BV24,,,Raul Brancaccio,R,183,ITA,25.678,194,287,PD31,6,,Benoit Paire,R,196,FRA,33.667,179,317,5-7 6-0 6-3,3,QF,113,2,2,92,55,38,20,14,6,9,7,10,94,56,38,9,13,9,15
2023-2205,Noumea,Hard,32,C,,20230107,28,LC12,,,Laurent Lokoli,R,188,FRA,28.222,204,269,SF89,,,Rubin Statham,R,180,NZL,35.704,523,66,6-7(5) 6-3 6-2,3,QF,169,12,3,104,68,44,23,15,9,11,5,3,87,60,41,9,14,1,6
2023-2205,Noumea,Hard,32,C,,20230107,29,BV24,,,Raul Brancaccio,R,183,ITA,25.678,194,287,GD64,1,,Cristian Garin,R,185,CHI,26.606,85,615,1-6 6-4 6-3,3,SF,135,6,3,103,65,41,19,13,10,13,3,2,78,54,37,11,13,4,7
2023-2205,Noumea,Hard,32,C,,20230107,30,LC12,,,Laurent Lokoli,R,188,FRA,28.222,204,269,PH78,4,,Ryan Peniston,L,180,GBR,27.159,167,340,W/O,3,SF,,,,,,,,,,,,,,,,,,,
2023-2205,Noumea,Hard,32,C,,20230107,31,BV24,,,Raul Brancaccio,R,183,ITA,25.678,194,287,LC12,,,Laurent Lokoli,R,188,FRA,28.222,204,269,4-6 7-5 6-2,3,F,153,1,4,98,66,40,17,15,4,8,4,3,93,57,35,15,15,5,11
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,1,M0CI,1,,Fabian Marozsan,R,193,HUN,23.25,173,328,K0BU,,,Palaphoom Kovapitukted,R,178,THA,23.091,723,30,6-3 6-3,3,R32,68,8,0,46,26,24,14,9,1,1,4,3,77,51,31,12,9,8,11
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,2,DB59,2,,Dennis Novak,R,183,AUT,29.361,180,316,A09T,,,Dan Added,R,183,FRA,23.737,285,181,6-2 6-2,3,R32,72,5,3,50,33,25,10,8,1,1,4,2,60,30,19,13,8,8,12
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,3,W857,3,,Tung-Lin Wu,R,188,TPE,24.657,184,307,S0MJ,,,Thantub Suksumrarn,R,170,THA,21.64,1064,9,6-4 6-1,3,R32,77,7,0,53,36,29,12,9,3,3,2,1,60,42,26,8,8,8,11
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,4,E768,4,,Antoine Escoffier,R,185,FRA,30.856,205,268,M0HU,,,Shintaro Mochizuki,R,175,JPN,19.6,319,159,6-4 6-7(5) 6-2,3,R32,155,6,6,93,51,37,29,15,2,3,7,4,105,56,37,25,15,3,7
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,5,S0AK,,,Henri Squire,R,196,GER,22.278,357,133,ML57,5,,Gianluca Mager,R,188,ITA,28.101,212,262,6-3 6-7(6) 6-3,3,R32,114,21,7,97,63,53,16,16,4,6,11,1,86,54,36,17,14,5,9
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,6,D864,,,Evgeny Donskoy,R,185,RUS,32.665,387,119,J0A4,6,,Paul Jubb,R,180,GBR,23.187,219,253,6-1 7-6(5),3,R32,104,3,0,58,36,27,16,9,3,3,4,1,79,52,35,9,10,6,9
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,7,PH71,7,,Max Purcell,R,185,AUS,24.764,220,252,TA12,,,Stefano Travaglia,R,185,ITA,31.028,310,164,6-2 6-4,3,R32,80,6,3,60,34,25,14,9,4,5,7,1,58,35,23,9,9,1,5
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,8,H09F,8,,Yu Hsiou Hsu,R,178,TPE,23.767,221,250,MI01,,,Hiroki Moriya,R,168,JPN,32.227,270,191,6-3 6-2,3,R32,88,10,0,54,32,20,16,9,3,4,3,4,70,46,23,13,8,10,14
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,9,A09P,,,Alafia Ayeni,R,191,USA,23.411,433,99,R0EB,,,Valentin Royer,R,188,FRA,21.61,332,150,6-4 3-6 6-2,3,R32,108,11,3,74,46,37,16,14,1,3,3,4,74,50,36,11,13,3,6
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,10,FC49,,,Giovanni Fonio,R,183,ITA,24.671,393,116,T0A1,,,Thiago Agustin Tirante,R,185,ARG,21.744,225,244,5-7 7-6(3) 7-6(7),3,R32,186,3,5,124,74,48,33,18,4,8,7,1,111,77,54,19,18,2,5
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,11,G09C,,,Marek Gengel,R,185,CZE,27.307,282,183,SL08,,,Tennys Sandgren,R,188,USA,31.463,265,198,6-4 6-7(4) 6-1,3,R32,134,14,1,111,78,55,15,15,8,10,7,2,92,53,38,17,14,9,14
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,12,HG86,,,Lloyd Harris,R,193,RSA,25.867,237,230,HG94,,,Benjamin Hassan,R,183,LBN,27.923,303,170,6-2 7-5,3,R32,95,7,0,69,51,37,8,10,6,7,1,5,80,50,27,15,10,6,10
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,13,KA22,,,Dayne Kelly,R,,AUS,32.46,457,87,TA29,,,Marco Trungelliti,R,178,ARG,32.934,223,247,7-5 6-2,3,R32,99,4,4,68,53,38,6,10,3,4,2,3,88,52,30,16,10,10,14
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,14,MJ71,,,Mats Moraing,L,198,GER,30.549,302,170,PF39,,,Lucas Pouille,R,185,FRA,28.871,380,122,7-5 6-7(5) 6-3,3,R32,151,16,6,103,55,41,25,17,5,8,16,7,125,73,47,25,16,7,12
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,15,SY67,,,Sho Shimabukuro,R,180,JPN,25.44,264,199,Z09Z,,,Beibit Zhukayev,R,198,KAZ,22.237,308,165,6-4 3-6 6-4,3,R32,131,8,2,79,46,38,20,14,3,4,14,6,99,56,47,17,15,6,8
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,16,U134,,,Yasutaka Uchiyama,R,183,JPN,30.423,320,158,J0D2,,,Maximus Jones,R,185,THA,18.338,948,13,6-4 6-4,3,R32,81,5,1,51,38,31,9,10,0,0,4,4,67,41,30,12,10,3,5
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,17,HG86,,,Lloyd Harris,R,193,RSA,25.867,237,230,M0CI,1,,Fabian Marozsan,R,193,HUN,23.25,173,328,3-6 6-0 6-3,3,R16,91,22,3,70,51,40,8,12,1,2,2,5,81,54,35,10,12,4,8
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,18,DB59,2,,Dennis Novak,R,183,AUT,29.361,180,316,FC49,,,Giovanni Fonio,R,183,ITA,24.671,393,116,6-2 6-1,3,R16,60,2,0,36,22,17,12,7,0,0,1,3,54,40,20,4,8,4,9
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,19,W857,3,,Tung-Lin Wu,R,188,TPE,24.657,184,307,U134,,,Yasutaka Uchiyama,R,183,JPN,30.423,320,158,6-7(4) 7-5 6-4,3,R16,147,6,4,102,67,52,17,17,4,6,9,0,96,64,48,16,17,3,7
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,20,E768,4,,Antoine Escoffier,R,185,FRA,30.856,205,268,SY67,,,Sho Shimabukuro,R,180,JPN,25.44,264,199,2-6 7-6(6) 6-3,3,R16,154,7,5,99,53,34,24,14,12,17,7,4,98,44,31,28,15,4,9
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,21,PH71,7,,Max Purcell,R,185,AUS,24.764,220,252,MJ71,,,Mats Moraing,L,198,GER,30.549,302,170,7-6(5) 6-4,3,R16,80,12,2,61,42,36,10,11,0,1,7,3,67,44,32,12,11,5,7
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,22,H09F,8,,Yu Hsiou Hsu,R,178,TPE,23.767,221,250,KA22,,,Dayne Kelly,R,,AUS,32.46,457,87,6-2 6-2,3,R16,83,4,1,50,34,26,9,8,4,4,4,2,57,41,25,3,8,6,10
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,23,D864,,,Evgeny Donskoy,R,185,RUS,32.665,387,119,A09P,,,Alafia Ayeni,R,191,USA,23.411,433,99,6-4 6-4,3,R16,85,2,1,65,50,37,7,10,5,6,11,7,68,46,33,7,10,1,4
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,24,G09C,,,Marek Gengel,R,185,CZE,27.307,282,183,S0AK,,,Henri Squire,R,196,GER,22.278,357,133,6-4 6-3,3,R16,70,5,3,58,40,28,10,10,3,5,5,2,53,28,19,9,9,3,7
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,25,DB59,2,,Dennis Novak,R,183,AUT,29.361,180,316,G09C,,,Marek Gengel,R,185,CZE,27.307,282,183,6-3 6-7(5) 6-3,3,QF,125,6,1,94,68,46,16,16,4,7,1,3,99,63,41,17,14,6,11
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,26,W857,3,,Tung-Lin Wu,R,188,TPE,24.657,184,307,D864,,,Evgeny Donskoy,R,185,RUS,32.665,387,119,7-5 3-6 6-3,3,QF,121,8,1,88,65,49,13,15,3,4,4,0,89,58,44,16,15,3,5
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,27,E768,4,,Antoine Escoffier,R,185,FRA,30.856,205,268,PH71,7,,Max Purcell,R,185,AUS,24.764,220,252,6-2 7-6(8),3,QF,107,7,4,78,51,40,13,10,4,5,4,1,70,42,29,14,10,2,5
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,28,HG86,,,Lloyd Harris,R,193,RSA,25.867,237,230,H09F,8,,Yu Hsiou Hsu,R,178,TPE,23.767,221,250,6-7(7) 6-3 6-4,3,QF,161,23,1,105,74,57,18,16,0,0,4,1,106,70,48,23,15,4,6
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,29,DB59,2,,Dennis Novak,R,183,AUT,29.361,180,316,E768,4,,Antoine Escoffier,R,185,FRA,30.856,205,268,6-3 6-2,3,SF,66,8,0,49,38,29,8,9,2,2,3,0,56,39,23,9,8,5,8
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,30,W857,3,,Tung-Lin Wu,R,188,TPE,24.657,184,307,HG86,,,Lloyd Harris,R,193,RSA,25.867,237,230,6-4 7-5,3,SF,98,1,1,76,58,40,12,11,7,7,7,0,68,48,37,7,11,2,4
2023-2791,Nonthaburi 1,Hard,32,C,,20230107,31,DB59,2,,Dennis Novak,R,183,AUT,29.361,180,316,W857,3,,Tung-Lin Wu,R,188,TPE,24.657,184,307,6-4 6-4,3,F,97,5,1,80,52,34,13,10,1,3,3,1,64,48,29,8,10,3,7
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,1,DB59,1,,Dennis Novak,R,183,AUT,29.361,180,316,S0AK,,,Henri Squire,R,196,GER,22.278,357,133,6-3 7-6(7),3,R32,83,11,2,68,39,34,17,11,1,1,11,3,66,41,32,14,10,2,3
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,2,HG86,2,,Lloyd Harris,R,193,RSA,25.867,237,230,S0HR,,,Kasidit Samrej,R,191,THA,21.963,604,48,6-1 6-2,3,R32,61,12,0,42,27,25,8,8,0,0,1,2,52,33,16,9,7,2,6
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,3,U134,,,Yasutaka Uchiyama,R,183,JPN,30.423,320,158,Z09D,3,,Kacper Zuk,R,183,POL,23.962,245,220,6-2 6-1,3,R32,65,6,0,42,27,23,8,7,3,3,3,2,53,35,21,5,8,5,10
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,4,GA94,,,Prajnesh Gunneswaran,L,188,IND,33.153,348,140,KH56,4,,Zdenek Kolar,R,183,CZE,26.245,247,218,6-3 6-3,3,R32,74,6,1,50,33,27,8,9,1,3,1,1,54,42,23,4,9,5,10
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,5,GG65,5,,Michael Geerts,R,178,BEL,27.973,254,212,K0BU,,,Palaphoom Kovapitukted,R,178,THA,23.091,723,30,6-1 6-3,3,R32,58,5,5,42,19,18,15,8,1,1,2,2,44,27,16,7,8,1,5
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,6,M0E1,6,,Daniel Michalski,R,180,POL,22.99,260,204,M0HU,,,Shintaro Mochizuki,R,175,JPN,19.6,319,159,3-6 7-5 6-3,3,R32,158,1,2,103,71,48,14,15,6,10,1,4,99,63,42,16,15,9,14
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,7,J380,,,Jason Jung,R,180,TPE,33.563,382,121,SY67,7,,Sho Shimabukuro,R,180,JPN,25.44,264,199,6-4 6-1,3,R32,79,3,0,53,39,28,8,9,1,2,2,2,53,29,17,8,8,1,5
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,8,SL08,8,,Tennys Sandgren,R,188,USA,31.463,265,198,A09T,,,Dan Added,R,183,FRA,23.737,285,181,2-6 7-6(2) 6-4,3,R32,152,16,3,102,59,42,25,15,4,6,16,2,131,81,59,19,15,12,13
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,9,C0H0,,,Arthur Cazaux,R,183,FRA,20.375,381,121,FC49,,,Giovanni Fonio,R,183,ITA,24.671,393,116,6-4 6-4,3,R32,87,12,1,55,40,34,8,10,0,0,4,4,70,43,31,12,10,5,7
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,10,D864,,,Evgeny Donskoy,R,185,RUS,32.665,387,119,Y171,,,Denis Yevseyev,R,188,KAZ,29.629,292,177,6-4 7-6(1),3,R32,88,8,0,69,40,33,16,11,0,1,4,2,66,42,30,11,11,0,2
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,11,G09C,,,Marek Gengel,R,185,CZE,27.307,282,183,MI01,,,Hiroki Moriya,R,168,JPN,32.227,270,191,6-1 6-2,3,R32,64,7,0,50,39,27,7,8,2,2,2,3,46,29,18,6,7,1,5
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,12,HG94,,,Benjamin Hassan,R,183,LBN,27.923,303,170,A09P,,,Alafia Ayeni,R,191,USA,23.411,433,99,7-5 7-5,3,R32,109,2,3,78,50,33,19,12,8,10,5,7,85,55,38,11,12,3,7
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,13,MJ71,,,Mats Moraing,L,198,GER,30.549,302,170,MP13,,,Mukund Sasikumar,R,185,IND,25.979,340,146,6-4 6-4,3,R32,76,8,2,64,37,28,15,10,1,2,9,2,65,44,30,9,10,3,6
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,14,R0EB,,,Valentin Royer,R,188,FRA,21.61,332,150,HD68,,,Billy Harris,R,193,GBR,27.951,355,135,6-1 RET,3,R32,25,3,1,23,17,13,4,4,1,1,0,1,15,6,4,2,3,0,2
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,15,TA12,,,Stefano Travaglia,R,185,ITA,31.028,310,164,A622,,,Andrea Arnaboldi,L,180,ITA,35.031,342,144,6-7(5) 7-5 6-3,3,R32,175,20,0,111,65,51,27,17,0,1,8,2,126,87,57,20,16,12,15
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,16,Z09Z,,,Beibit Zhukayev,R,198,KAZ,22.237,308,165,TB70,,,Wishaya Trongcharoenchaikul,R,,THA,27.751,969,12,7-6(2) 7-6(5),3,R32,102,16,5,82,53,46,15,12,3,3,18,6,81,58,47,9,12,4,4
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,17,DB59,1,,Dennis Novak,R,183,AUT,29.361,180,316,R0EB,,,Valentin Royer,R,188,FRA,21.61,332,150,6-2 6-3,3,R16,64,5,0,38,25,22,10,8,0,0,1,0,59,41,23,8,9,4,8
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,18,HG86,2,,Lloyd Harris,R,193,RSA,25.867,237,230,MJ71,,,Mats Moraing,L,198,GER,30.549,302,170,6-1 6-3,3,R16,59,10,1,45,33,28,6,8,2,2,7,1,52,30,20,7,8,3,7
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,19,G09C,,,Marek Gengel,R,185,CZE,27.307,282,183,GG65,5,,Michael Geerts,R,178,BEL,27.973,254,212,2-6 7-6(0) 7-5,3,R16,144,17,4,118,85,56,13,16,11,16,6,2,91,62,41,16,16,1,5
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,20,M0E1,6,,Daniel Michalski,R,180,POL,22.99,260,204,TA12,,,Stefano Travaglia,R,185,ITA,31.028,310,164,7-6(4) 7-6(8),3,R16,136,8,0,99,76,55,11,12,5,6,9,0,79,43,33,20,12,2,3
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,21,SL08,8,,Tennys Sandgren,R,188,USA,31.463,265,198,HG94,,,Benjamin Hassan,R,183,LBN,27.923,303,170,6-3 1-6 7-6(6),3,R16,113,10,0,81,53,43,15,14,2,4,4,4,89,52,37,24,14,6,7
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,22,C0H0,,,Arthur Cazaux,R,183,FRA,20.375,381,121,GA94,,,Prajnesh Gunneswaran,L,188,IND,33.153,348,140,6-7(5) 7-6(4) 6-3,3,R16,170,8,0,115,74,58,21,17,6,8,5,1,109,74,46,21,16,2,5
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,23,D864,,,Evgeny Donskoy,R,185,RUS,32.665,387,119,U134,,,Yasutaka Uchiyama,R,183,JPN,30.423,320,158,6-4 7-6(3),3,R16,105,3,1,86,61,43,11,11,4,6,10,0,68,44,29,12,11,2,5
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,24,J380,,,Jason Jung,R,180,TPE,33.563,382,121,Z09Z,,,Beibit Zhukayev,R,198,KAZ,22.237,308,165,6-4 7-6(3),3,R16,129,2,2,92,62,43,17,11,6,7,9,2,77,47,34,12,11,5,7
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,25,DB59,1,,Dennis Novak,R,183,AUT,29.361,180,316,G09C,,,Marek Gengel,R,185,CZE,27.307,282,183,6-3 6-3,3,QF,78,4,2,57,33,24,14,9,1,2,5,0,63,38,21,13,9,4,8
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,26,HG86,2,,Lloyd Harris,R,193,RSA,25.867,237,230,M0E1,6,,Daniel Michalski,R,180,POL,22.99,260,204,6-4 6-3,3,QF,82,17,2,50,44,38,2,10,0,0,1,0,69,49,35,5,9,5,7
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,27,C0H0,,,Arthur Cazaux,R,183,FRA,20.375,381,121,SL08,8,,Tennys Sandgren,R,188,USA,31.463,265,198,6-3 6-3,3,QF,63,8,1,46,26,24,13,9,2,2,1,0,46,34,21,7,9,2,5
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,28,J380,,,Jason Jung,R,180,TPE,33.563,382,121,D864,,,Evgeny Donskoy,R,185,RUS,32.665,387,119,4-6 7-5 6-3,3,QF,154,3,1,118,88,56,14,16,10,13,10,2,99,66,43,16,15,8,12
2023-2795,Nonthaburi 1,Hard,32,C,,20230107,29,C0H0,,,Arthur Cazaux,R,183,FRA,20.375,381,121,DB59,1,,Dennis Novak,R,183,AUT,29.361,180,316,6-4 4-6 6-2,3,SF,126,5,1,91,55,41,19,14,2,4,1,1,78,49,36,12,14,4,8
