tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
1979-351,Linz,,32,C,,19790219,1,F011,1,,Peter Feigl,R,183,AUT,27.222,48,244,P031,,,Bernhard Pils,R,178,AUT,17.333,577,1,7-6 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,2,L018,2,,Ivan Lendl,R,188,USA,18.954,56,121,T050,,,Roger Taylor,L,,GBR,37.35,263,22,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,3,S099,,,Stefan Svensson,R,185,SWE,17.005,,,K073,3,,Paul Kronk,R,,AUS,24.411,92,141,3-6 6-4 7-6,3,R32,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,4,S136,,,Louk Sanders,R,,NED,28.783,154,82,S064,4,,Javier Soler,L,,ESP,23.907,97,94,7-6 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,5,Z013,5,,Antonio Zugarelli,R,,ITA,29.09,103,94,M055,,,Karl Meiler,R,178,GER,29.807,126,63,6-7 6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,6,V079,,,Paul Van Min,R,,NED,,263,22,R072,6,,Terry Rocavert,R,180,AUS,24.331,114,119,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,7,P150,,,Douglas Palm,R,,SWE,23.792,260,23,D080,7,,Patrice Dominguez,L,173,FRA,29.103,115,88,7-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,8,K049,8,,Jan Kodes,R,175,CZE,32.972,128,77,S056,,,Pavel Slozil,R,173,CZE,23.143,190,41,4-6 6-3 7-5,3,R32,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,9,B202,,,Janos Benyik,R,,HUN,,350,10,J062,,,Noel Jensen,R,,AUS,,293,16,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,10,G031,,,Georges Goven,R,173,FRA,30.817,132,86,C180,,,Toby Crabel,R,,USA,,324,13,1-6 7-5 6-1,3,R32,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,11,G060,,,Markus Gunthardt,R,178,SUI,21.443,577,1,P100,,,Frantisek Pala,L,,CZE,34.897,377,8,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,12,K041,,,Hans Kary,L,,AUT,29.988,193,64,R014,,,Robert Reininger,R,185,AUT,21.133,306,15,7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,13,M284,,,John Molin,R,,USA,22.333,246,26,W079,,,Gerard Wimmer,R,,AUT,,,,6-3 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,14,M119,,,Gilles Moretton,R,191,FRA,21.024,172,70,K051,,,Filip Krajcik,R,,AUT,23.578,270,20,4-6 6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,15,N083,,,Jacek Niedzwiedzki,R,,POL,,511,2,O002,,,Klaus Oberparleiter,R,,AUT,,,,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,16,S149,,,Tenny Svensson,R,,SWE,26.412,202,37,S230,,,Peter Szoke,R,,HUN,31.535,577,1,7-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,17,F011,1,,Peter Feigl,R,183,AUT,27.222,48,244,N083,,,Jacek Niedzwiedzki,R,,POL,,511,2,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,18,L018,2,,Ivan Lendl,R,188,USA,18.954,56,121,M284,,,John Molin,R,,USA,22.333,246,26,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,19,Z013,5,,Antonio Zugarelli,R,,ITA,29.09,103,94,B202,,,Janos Benyik,R,,HUN,,350,10,6-3 5-7 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,20,M119,,,Gilles Moretton,R,191,FRA,21.024,172,70,K049,8,,Jan Kodes,R,175,CZE,32.972,128,77,6-7 7-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,21,G031,,,Georges Goven,R,173,FRA,30.817,132,86,V079,,,Paul Van Min,R,,NED,,263,22,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,22,K041,,,Hans Kary,L,,AUT,29.988,193,64,S099,,,Stefan Svensson,R,185,SWE,17.005,,,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,23,P150,,,Douglas Palm,R,,SWE,23.792,260,23,G060,,,Markus Gunthardt,R,178,SUI,21.443,577,1,6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,24,S136,,,Louk Sanders,R,,NED,28.783,154,82,S149,,,Tenny Svensson,R,,SWE,26.412,202,37,6-4 4-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,25,F011,1,,Peter Feigl,R,183,AUT,27.222,48,244,G031,,,Georges Goven,R,173,FRA,30.817,132,86,6-2 6-3,3,QF,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,26,L018,2,,Ivan Lendl,R,188,USA,18.954,56,121,Z013,5,,Antonio Zugarelli,R,,ITA,29.09,103,94,6-3 6-2,3,QF,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,27,K041,,,Hans Kary,L,,AUT,29.988,193,64,M119,,,Gilles Moretton,R,191,FRA,21.024,172,70,6-3 6-7 6-2,3,QF,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,28,P150,,,Douglas Palm,R,,SWE,23.792,260,23,S136,,,Louk Sanders,R,,NED,28.783,154,82,6-7 6-0 6-4,3,QF,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,29,F011,1,,Peter Feigl,R,183,AUT,27.222,48,244,P150,,,Douglas Palm,R,,SWE,23.792,260,23,3-6 6-3 6-3,3,SF,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,30,K041,,,Hans Kary,L,,AUT,29.988,193,64,L018,2,,Ivan Lendl,R,188,USA,18.954,56,121,6-3 4-6 6-3,3,SF,,,,,,,,,,,,,,,,,,,
1979-351,Linz,,32,C,,19790219,31,F011,1,,Peter Feigl,R,183,AUT,27.222,48,244,K041,,,Hans Kary,L,,AUT,29.988,193,64,6-3 6-4 7-6,5,F,,,,,,,,,,,,,,,,,,,
1979-2002,Indian River,Clay,64,C,,19790430,1,L024,1,,Chris Lewis,R,180,NZL,22.141,,,N050,,,Bhanu Nunna,R,,IND,24.46,307,15,6-2 6-4,3,R64,,,,,,,,,,,,,,,,,,,
1979-2002,Indian River,Clay,64,C,,19790430,2,C057,2,,Kevin Curren,R,185,USA,21.161,81,92,L125,,,Richard Legendre,R,,CAN,26.275,228,31,6-4 6-2,3,R64,,,,,,,,,,,,,,,,,,,
1979-2002,Indian River,Clay,64,C,,19790430,3,G070,3,,Alvin Gardiner,R,,AUS,28.214,67,121,S092,,,Charles Buzz Strode,R,183,USA,21.648,227,37,6-4 6-1,3,R64,,,,,,,,,,,,,,,,,,,
1979-2002,Indian River,Clay,64,C,,19790430,4,S005,4,,John Sadri,R,188,USA,22.609,91,165,M286,,,Geoff Martinez,R,,USA,23.209,,,6-4 6-2,3,R64,,,,,,,,,,,,,,,,,,,
1979-2002,Indian River,Clay,64,C,,19790430,5,F001,5,,Rick Fagel,R,180,USA,25.415,92,109,K051,,,Filip Krajcik,R,,AUT,23.77,263,21,6-4 6-0,3,R64,,,,,,,,,,,,,,,,,,,
1979-2002,Indian River,Clay,64,C,,19790430,6,B132,,,Woody Blocher,R,173,USA,27.682,286,17,M077,6,,Andres Molina,R,,ARG,,,,6-4 7-6,3,R64,,,,,,,,,,,,,,,,,,,
1979-2002,Indian River,Clay,64,C,,19790430,7,C072,7,,David Carter,R,183,AUS,23.023,112,132,H010,,,John Hayes,R,193,USA,24.063,210,35,6-1 6-4,3,R64,,,,,,,,,,,,,,,,,,,
1979-2002,Indian River,Clay,64,C,,19790430,8,M138,8,,Billy Martin,R,178,USA,22.344,134,92,G023,,,Andres Gomez,L,193,ECU,19.17,307,15,6-1 7-5,3,R64,,,,,,,,,,,,,,,,,,,
1979-2002,Indian River,Clay,64,C,,19790430,9,W027,9,,Van Winitsky,L,185,USA,20.134,142,116,S253,,,Mike Sassano,R,,USA,,,,6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,
1979-2002,Indian River,Clay,64,C,,19790430,10,C092,10,,Randy Crawford,R,188,USA,23.354,136,60,G144,,,Pem Guerry,R,,USA,21.897,,,6-1 6-3,3,R64,,,,,,,,,,,,,,,,,,,
1979-2002,Indian River,Clay,64,C,,19790430,11,A053,11,,John Austin,R,193,USA,21.747,138,89,H065,,,Hubertus Hoyt,R,178,USA,23.488,246,26,6-3 6-3,3,R64,,,,,,,,,,,,,,,,,,,
1979-2002,Indian River,Clay,64,C,,19790430,12,P084,12,,Willem Prinsloo,R,,RSA,25.175,155,98,K082,,,Phil Kadesch,R,,USA,,,,6-7 6-1 6-3,3,R64,,,,,,,,,,,,,,,,,,,
1979-2002,Indian River,Clay,64,C,,19790430,13,H026,,,Marcos Hocevar,R,185,BRA,23.595,354,10,M153,13,,Emilio Montano,R,,MEX,25.363,117,68,6-3 6-4,3,R64,,,,,,,,,,,,,,,,,,,
1979-2002,Indian River,Clay,64,C,,19790430,14,W045,14,,Trey Waltke,R,173,USA,24.123,175,65,W093,,,Ted Williams,R,,USA,,387,8,6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,
1979-2002,Indian River,Clay,64,C,,19790430,15,H056,15,,George Hardie,L,,USA,26.19,162,103,G155,,,Warren Girle,R,,AUS,,495,3,6-0 6-2,3,R64,,,,,,,,,,,,,,,,,,,
1979-2002,Indian River,Clay,64,C,,19790430,16,B034,16,,Ramiro Benavides,R,,BOL,32.246,164,77,M007,,,Ali Madani,R,,IRI,,293,16,6-1 6-3,3,R64,,,,,,,,,,,,,,,,,,,
1979-2002,Indian River,Clay,64,C,,19790430,17,A080,,,Orlando Agudelo,R,,COL,,602,1,M133,,,Warren Maher,R,,AUS,22.286,214,52,6-2 3-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,
1979-2002,Indian River,Clay,64,C,,19790430,18,B174,,,Carlos Behar,R,,COL,,432,5,C089,,,Alejandro Cortes,R,,COL,23.795,286,17,6-3 6-4,3,R64,,,,,,,,,,,,,,,,,,,
