tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2018-2205,Noumea,Hard,32,C,,20180106,1,P09O,,,Zsombor Piros,R,180,HUN,18.234,631,41,B747,1,,Julien Benneteau,R,185,FRA,36.047,56,855,3-6 7-5 6-1,3,R32,115,5,4,85,46,27,19,14,5,10,4,4,79,49,34,7,14,6,13
2018-2205,Noumea,Hard,32,C,,20180106,2,FB98,2,,Taylor Fritz,R,196,USA,20.192,104,556,DB59,,,Dennis Novak,R,183,AUT,24.359,225,232,6-3 6-4,3,R32,76,7,1,53,31,26,14,10,1,2,4,5,74,42,28,14,9,7,10
2018-2205,Noumea,Hard,32,C,,20180106,3,N771,3,,Cameron Norrie,L,188,GBR,22.374,114,521,N679,,,Stefano Napolitano,R,196,ITA,22.741,211,243,7-5 4-6 7-6(5),3,R32,160,6,5,108,77,57,8,17,4,8,8,2,129,80,53,23,17,9,13
2018-2205,Noumea,Hard,32,C,,20180106,4,RH16,4,,Casper Ruud,R,183,NOR,19.042,139,399,CE25,,,Salvatore Caruso,R,185,ITA,25.06,204,254,6-4 7-5,3,R32,106,7,8,77,55,37,7,11,5,8,1,1,69,36,21,18,11,4,9
2018-2205,Noumea,Hard,32,C,,20180106,5,MW02,5,,Corentin Moutet,L,180,FRA,18.719,155,352,KE64,,,Stefan Kozlov,R,183,USA,19.929,167,328,7-6(4) 3-6 6-2,3,R32,162,1,9,98,51,37,21,15,4,9,1,4,110,67,37,21,14,10,15
2018-2205,Noumea,Hard,32,C,,20180106,6,SJ22,6,,Gleb Sakharov,R,185,FRA,29.574,162,339,GB53,,,Federico Gaio,R,178,ITA,25.84,254,203,6-4 6-7(5) 6-4,3,R32,143,9,3,90,50,41,19,16,2,5,7,3,93,60,43,14,16,4,9
2018-2205,Noumea,Hard,32,C,,20180106,7,D750,7,,Kenny De Schepper,L,203,FRA,30.609,158,347,MU94,,,Jaume Munar,R,183,ESP,20.674,184,275,6-1 2-6 6-4,3,R32,112,7,2,74,52,38,10,13,3,6,5,5,76,36,29,16,12,6,10
2018-2205,Noumea,Hard,32,C,,20180106,8,PC68,,,Tim Puetz,R,185,GER,30.133,337,136,BK19,8,,Mathias Bourgue,R,188,FRA,23.967,160,344,6-4 1-6 6-4,3,R32,112,7,5,85,49,32,17,13,4,8,8,0,74,54,35,12,14,0,4
2018-2205,Noumea,Hard,32,C,,20180106,9,BU54,,,Geoffrey Blancaneaux,R,180,FRA,19.414,302,164,DB12,,,Julien Delaplane,R,178,FRA,22.883,,,6-4 6-3,3,R32,80,2,7,50,33,25,5,9,0,3,5,8,62,32,18,10,10,2,8
2018-2205,Noumea,Hard,32,C,,20180106,10,CO06,,,Liam Caruana,R,178,ITA,19.956,430,87,KC12,,,Mitchell Krueger,R,188,USA,23.984,191,266,6-3 6-4,3,R32,74,11,0,59,37,31,11,10,0,0,3,0,54,31,19,16,9,3,5
2018-2205,Noumea,Hard,32,C,,20180106,11,G892,,,Alejandro Gonzalez,R,191,COL,28.912,372,114,N674,,,Dennis Novikov,R,193,USA,24.167,231,224,6-7(4) 6-3 6-4,3,R32,135,2,3,111,82,56,12,16,9,12,12,7,88,46,35,19,15,3,8
2018-2205,Noumea,Hard,32,C,,20180106,12,HB71,,,Hubert Hurkacz,R,196,POL,20.901,238,220,KA98,,,Bradley Klahn,L,183,USA,27.381,214,242,6-2 3-6 7-6(2),3,R32,109,4,4,84,62,49,13,14,1,2,8,5,86,62,47,12,15,1,3
2018-2205,Noumea,Hard,32,C,,20180106,13,KB14,,,Kevin King,L,191,USA,26.856,215,240,SF89,,,Rubin Statham,R,180,NZL,30.702,292,170,6-4 6-3,3,R32,61,10,0,47,31,28,12,10,0,0,2,2,50,32,21,11,9,0,2
2018-2205,Noumea,Hard,32,C,,20180106,14,ME31,,,Vincent Millot,L,173,FRA,31.934,188,269,PG91,,,Loic Perret,R,188,SUI,23.581,1308,4,6-1 6-1,3,R32,53,3,1,45,33,23,9,7,0,0,3,3,40,23,12,4,7,5,10
2018-2205,Noumea,Hard,32,C,,20180106,15,R612,,,Stephane Robert,R,185,FRA,37.64,217,237,HB05,,,Christian Harrison,R,180,USA,23.608,247,209,6-2 6-7(4) 6-1,3,R32,123,8,3,84,50,37,18,13,6,8,10,2,104,58,37,17,14,8,15
2018-2205,Noumea,Hard,32,C,,20180106,16,RC96,,,Noah Rubin,R,175,USA,21.875,201,256,J620,,,Maxime Janvier,R,196,FRA,21.218,387,108,6-2 6-4,3,R32,78,1,1,54,37,26,10,9,2,3,1,1,63,37,23,11,9,3,7
2018-2205,Noumea,Hard,32,C,,20180106,17,FB98,2,,Taylor Fritz,R,196,USA,20.192,104,556,KB14,,,Kevin King,L,191,USA,26.856,215,240,7-6(4) 5-7 6-4,3,R16,139,13,5,106,70,55,22,17,1,2,18,6,111,77,62,18,17,8,9
2018-2205,Noumea,Hard,32,C,,20180106,18,N771,3,,Cameron Norrie,L,188,GBR,22.374,114,521,ME31,,,Vincent Millot,L,173,FRA,31.934,188,269,5-7 6-2 6-0,3,R16,109,8,2,83,47,31,21,13,7,10,3,3,75,40,26,12,13,2,9
2018-2205,Noumea,Hard,32,C,,20180106,19,RH16,4,,Casper Ruud,R,183,NOR,19.042,139,399,BU54,,,Geoffrey Blancaneaux,R,180,FRA,19.414,302,164,6-2 6-3,3,R16,87,5,1,49,31,25,11,8,3,3,5,5,65,35,20,14,9,6,10
